"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)"
"08/12/2022 01:05:00","MILLWD",61759,73.49,7.28,0.00
"08/12/2022 01:05:00","N.Y.C.",61761,74.62,8.41,0.00
"08/12/2022 01:05:00","NORTH",61755,64.23,-1.98,0.00
"08/12/2022 01:05:00","NPX",61845,71.31,5.10,0.00
"08/12/2022 01:05:00","O H",61846,66.68,0.47,0.00
"08/12/2022 01:05:00","PJM",61847,70.51,4.30,0.00
"08/12/2022 01:05:00","WEST",61752,68.19,1.98,0.00
"08/12/2022 01:10:00","CAPITL",61757,72.17,6.20,0.00
"08/12/2022 01:10:00","CENTRL",61754,67.29,1.32,0.00
"08/12/2022 01:10:00","DUNWOD",61760,74.02,8.05,0.00
"08/12/2022 01:10:00","GENESE",61753,66.97,0.99,0.00
"08/12/2022 01:10:00","H Q",61844,0.00,-1.98,64.00
"08/12/2022 01:10:00","HUD VL",61758,72.84,6.86,0.00
"08/12/2022 01:10:00","LONGIL",61762,75.74,9.76,0.00
"08/12/2022 01:10:00","MHK VL",61756,68.48,2.51,0.00
"08/12/2022 01:10:00","MILLWD",61759,73.49,7.52,0.00
"08/12/2022 01:10:00","N.Y.C.",61761,74.55,8.57,0.00
"08/12/2022 01:10:00","NORTH",61755,64.00,-1.98,0.00
"08/12/2022 01:10:00","NPX",61845,71.19,5.21,0.00
"08/12/2022 01:10:00","O H",61846,65.84,-0.13,0.00
"08/12/2022 01:10:00","PJM",61847,70.07,4.09,0.00
"08/12/2022 01:10:00","WEST",61752,67.29,1.32,0.00
"08/12/2022 01:15:00","CAPITL",61757,72.43,6.16,0.00
"08/12/2022 01:15:00","CENTRL",61754,67.73,1.46,0.00
"08/12/2022 01:15:00","DUNWOD",61760,74.02,7.75,0.00
"08/12/2022 01:15:00","GENESE",61753,67.33,1.06,0.00
"08/12/2022 01:15:00","H Q",61844,0.00,-1.92,64.35
"08/12/2022 01:15:00","HUD VL",61758,72.90,6.63,0.00
"08/12/2022 01:15:00","LONGIL",61762,75.75,9.48,0.00
"08/12/2022 01:15:00","MHK VL",61756,68.79,2.52,0.00
"08/12/2022 01:15:00","MILLWD",61759,73.49,7.22,0.00
"08/12/2022 01:15:00","N.Y.C.",61761,74.62,8.35,0.00
"08/12/2022 01:15:00","NORTH",61755,64.35,-1.92,0.00
"08/12/2022 01:15:00","NPX",61845,71.37,5.10,0.00
"08/12/2022 01:15:00","O H",61846,66.34,0.07,0.00
"08/12/2022 01:15:00","PJM",61847,70.31,4.04,0.00
"08/12/2022 01:15:00","WEST",61752,67.79,1.53,0.00
"08/12/2022 01:20:00","CAPITL",61757,72.50,6.23,0.00
"08/12/2022 01:20:00","CENTRL",61754,67.66,1.39,0.00
"08/12/2022 01:20:00","DUNWOD",61760,74.02,7.75,0.00
"08/12/2022 01:20:00","GENESE",61753,67.33,1.06,0.00
"08/12/2022 01:20:00","H Q",61844,0.00,-1.92,64.35
"08/12/2022 01:20:00","HUD VL",61758,72.90,6.63,0.00
"08/12/2022 01:20:00","LONGIL",61762,75.68,9.41,0.00
"08/12/2022 01:20:00","MHK VL",61756,68.79,2.52,0.00
"08/12/2022 01:20:00","MILLWD",61759,73.49,7.22,0.00
"08/12/2022 01:20:00","N.Y.C.",61761,74.62,8.35,0.00
"08/12/2022 01:20:00","NORTH",61755,64.35,-1.92,0.00
"08/12/2022 01:20:00","NPX",61845,71.44,5.17,0.00
"08/12/2022 01:20:00","O H",61846,66.34,0.07,0.00
"08/12/2022 01:20:00","PJM",61847,70.25,3.98,0.00
"08/12/2022 01:20:00","WEST",61752,67.79,1.53,0.00
"08/12/2022 01:25:00","CAPITL",61757,71.24,6.06,0.00
"08/12/2022 01:25:00","CENTRL",61754,66.48,1.30,0.00
"08/12/2022 01:25:00","DUNWOD",61760,72.80,7.62,0.00
"08/12/2022 01:25:00","GENESE",61753,66.03,0.85,0.00
"08/12/2022 01:25:00","H Q",61844,0.00,-1.89,63.29
"08/12/2022 01:25:00","HUD VL",61758,71.70,6.52,0.00
"08/12/2022 01:25:00","LONGIL",61762,74.37,9.19,0.00
"08/12/2022 01:25:00","MHK VL",61756,67.66,2.48,0.00
"08/12/2022 01:25:00","MILLWD",61759,72.29,7.11,0.00
"08/12/2022 01:25:00","N.Y.C.",61761,73.46,8.28,0.00
"08/12/2022 01:25:00","NORTH",61755,63.36,-1.82,0.00
"08/12/2022 01:25:00","NPX",61845,70.27,5.09,0.00
"08/12/2022 01:25:00","O H",61846,64.99,-0.19,0.00
"08/12/2022 01:25:00","PJM",61847,69.03,3.84,0.00
"08/12/2022 01:25:00","WEST",61752,66.42,1.24,0.00
"08/12/2022 01:30:00","CAPITL",61757,71.39,6.08,0.00
"08/12/2022 01:30:00","CENTRL",61754,66.62,1.31,0.00
"08/12/2022 01:30:00","DUNWOD",61760,72.95,7.64,0.00
"08/12/2022 01:30:00","GENESE",61753,66.29,0.98,0.00
"08/12/2022 01:30:00","H Q",61844,0.00,-1.90,63.42
"08/12/2022 01:30:00","HUD VL",61758,71.84,6.53,0.00
"08/12/2022 01:30:00","LONGIL",61762,74.46,9.14,0.00
"08/12/2022 01:30:00","MHK VL",61756,67.79,2.48,0.00
"08/12/2022 01:30:00","MILLWD",61759,72.43,7.12,0.00
"08/12/2022 01:30:00","N.Y.C.",61761,73.54,8.23,0.00
"08/12/2022 01:30:00","NORTH",61755,63.48,-1.83,0.00
"08/12/2022 01:30:00","NPX",61845,70.41,5.10,0.00
"08/12/2022 01:30:00","O H",61846,65.31,0.00,0.00
"08/12/2022 01:30:00","PJM",61847,69.23,3.92,0.00
"08/12/2022 01:30:00","WEST",61752,66.75,1.44,0.00
"08/12/2022 01:35:00","CAPITL",61757,71.58,6.15,0.00
"08/12/2022 01:35:00","CENTRL",61754,66.74,1.31,0.00
"08/12/2022 01:35:00","DUNWOD",61760,72.95,7.52,0.00
"08/12/2022 01:35:00","GENESE",61753,66.47,1.04,0.00
"08/12/2022 01:35:00","H Q",61844,0.00,-1.90,63.53
"08/12/2022 01:35:00","HUD VL",61758,71.84,6.42,0.00
"08/12/2022 01:35:00","LONGIL",61762,74.46,9.03,0.00
"08/12/2022 01:35:00","MHK VL",61756,67.85,2.42,0.00
"08/12/2022 01:35:00","MILLWD",61759,72.43,7.00,0.00
"08/12/2022 01:35:00","N.Y.C.",61761,73.54,8.11,0.00
"08/12/2022 01:35:00","NORTH",61755,63.66,-1.76,0.00
"08/12/2022 01:35:00","NPX",61845,70.54,5.11,0.00
"08/12/2022 01:35:00","O H",61846,65.56,0.13,0.00
"08/12/2022 01:35:00","PJM",61847,69.35,3.93,0.00
"08/12/2022 01:35:00","WEST",61752,67.00,1.57,0.00
"08/12/2022 01:40:00","CAPITL",61757,71.43,6.14,0.00
"08/12/2022 01:40:00","CENTRL",61754,66.60,1.31,0.00
"08/12/2022 01:40:00","DUNWOD",61760,72.87,7.57,0.00
"08/12/2022 01:40:00","GENESE",61753,66.28,0.98,0.00
"08/12/2022 01:40:00","H Q",61844,0.00,-1.90,63.40
"08/12/2022 01:40:00","HUD VL",61758,71.76,6.47,0.00
"08/12/2022 01:40:00","LONGIL",61762,74.25,8.95,0.00
"08/12/2022 01:40:00","MHK VL",61756,67.78,2.48,0.00
"08/12/2022 01:40:00","MILLWD",61759,72.35,7.05,0.00
"08/12/2022 01:40:00","N.Y.C.",61761,73.46,8.16,0.00
"08/12/2022 01:40:00","NORTH",61755,63.47,-1.83,0.00
"08/12/2022 01:40:00","NPX",61845,70.40,5.10,0.00
"08/12/2022 01:40:00","O H",61846,65.30,0.00,0.00
"08/12/2022 01:40:00","PJM",61847,69.22,3.92,0.00
"08/12/2022 01:40:00","WEST",61752,66.73,1.43,0.00
"08/12/2022 01:45:00","CAPITL",61757,70.39,6.05,0.00
"08/12/2022 01:45:00","CENTRL",61754,65.63,1.29,0.00
"08/12/2022 01:45:00","DUNWOD",61760,71.74,7.40,0.00
"08/12/2022 01:45:00","GENESE",61753,65.31,0.97,0.00
"08/12/2022 01:45:00","H Q",61844,0.00,-1.87,62.48
"08/12/2022 01:45:00","HUD VL",61758,70.72,6.37,0.00
"08/12/2022 01:45:00","LONGIL",61762,73.16,8.82,0.00
"08/12/2022 01:45:00","MHK VL",61756,66.79,2.44,0.00
