"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)"
"08/25/2022 00:05:00","CAPITL",61757,75.79,6.06,0.00
"08/25/2022 00:05:00","CENTRL",61754,71.53,1.81,0.00
"08/25/2022 00:05:00","DUNWOD",61760,78.02,8.29,0.00
"08/25/2022 00:05:00","GENESE",61753,71.67,1.95,0.00
"08/25/2022 00:05:00","H Q",61844,54.65,-2.16,12.91
"08/25/2022 00:05:00","HUD VL",61758,76.91,7.18,0.00
"08/25/2022 00:05:00","LONGIL",61762,79.56,9.83,0.00
"08/25/2022 00:05:00","MHK VL",61756,62.55,2.58,9.75
"08/25/2022 00:05:00","MILLWD",61759,77.60,7.88,0.00
"08/25/2022 00:05:00","N.Y.C.",61761,78.73,9.00,-0.01
"08/25/2022 00:05:00","NORTH",61755,-13.14,-2.65,80.22
"08/25/2022 00:05:00","NPX",61845,75.02,5.30,0.00
"08/25/2022 00:05:00","O H",61846,70.28,0.56,0.00
"08/25/2022 00:05:00","PJM",61847,74.19,4.47,0.00
"08/25/2022 00:05:00","WEST",61752,71.81,2.09,0.00
"08/25/2022 00:10:00","CAPITL",61757,75.58,6.05,0.00
"08/25/2022 00:10:00","CENTRL",61754,71.27,1.74,0.00
"08/25/2022 00:10:00","DUNWOD",61760,77.73,8.20,0.00
"08/25/2022 00:10:00","GENESE",61753,71.47,1.94,0.00
"08/25/2022 00:10:00","H Q",61844,55.10,-2.16,12.28
"08/25/2022 00:10:00","HUD VL",61758,76.63,7.10,0.00
"08/25/2022 00:10:00","LONGIL",61762,79.13,9.60,0.00
"08/25/2022 00:10:00","MHK VL",61756,62.70,2.50,9.33
"08/25/2022 00:10:00","MILLWD",61759,77.32,7.79,0.00
"08/25/2022 00:10:00","N.Y.C.",61761,78.50,8.97,0.00
"08/25/2022 00:10:00","NORTH",61755,-9.49,-2.71,76.31
"08/25/2022 00:10:00","NPX",61845,74.81,5.28,0.00
"08/25/2022 00:10:00","O H",61846,70.08,0.55,0.00
"08/25/2022 00:10:00","PJM",61847,73.84,4.31,0.00
"08/25/2022 00:10:00","WEST",61752,71.55,2.02,0.00
"08/25/2022 00:15:00","CAPITL",61757,75.77,5.93,0.00
"08/25/2022 00:15:00","CENTRL",61754,71.79,1.95,0.00
"08/25/2022 00:15:00","DUNWOD",61760,77.73,7.89,0.00
"08/25/2022 00:15:00","GENESE",61753,71.93,2.09,0.00
"08/25/2022 00:15:00","H Q",61844,55.33,-2.17,12.34
"08/25/2022 00:15:00","HUD VL",61758,76.76,6.92,0.00
"08/25/2022 00:15:00","LONGIL",61762,79.20,9.36,0.00
"08/25/2022 00:15:00","MHK VL",61756,62.97,2.51,9.38
"08/25/2022 00:15:00","MILLWD",61759,77.39,7.55,0.00
"08/25/2022 00:15:00","N.Y.C.",61761,78.57,8.73,0.00
"08/25/2022 00:15:00","NORTH",61755,-9.56,-2.72,76.68
"08/25/2022 00:15:00","NPX",61845,75.01,5.17,0.00
"08/25/2022 00:15:00","O H",61846,70.54,0.70,0.00
"08/25/2022 00:15:00","PJM",61847,74.10,4.26,0.00
"08/25/2022 00:15:00","WEST",61752,72.14,2.30,0.00
"08/25/2022 00:20:00","CAPITL",61757,75.35,5.90,0.00
"08/25/2022 00:20:00","CENTRL",61754,71.39,1.94,0.00
"08/25/2022 00:20:00","DUNWOD",61760,77.29,7.85,0.00
"08/25/2022 00:20:00","GENESE",61753,71.53,2.08,0.00
"08/25/2022 00:20:00","H Q",61844,55.02,-2.15,12.27
"08/25/2022 00:20:00","HUD VL",61758,76.26,6.81,0.00
"08/25/2022 00:20:00","LONGIL",61762,78.61,9.17,0.00
"08/25/2022 00:20:00","MHK VL",61756,62.62,2.50,9.32
"08/25/2022 00:20:00","MILLWD",61759,76.88,7.43,0.00
"08/25/2022 00:20:00","N.Y.C.",61761,78.06,8.61,0.00
"08/25/2022 00:20:00","NORTH",61755,-9.49,-2.71,76.23
"08/25/2022 00:20:00","NPX",61845,74.59,5.14,0.00
"08/25/2022 00:20:00","O H",61846,70.21,0.77,0.00
"08/25/2022 00:20:00","PJM",61847,73.68,4.24,0.00
"08/25/2022 00:20:00","WEST",61752,71.81,2.36,0.00
"08/25/2022 00:25:00","CAPITL",61757,74.74,5.85,0.00
"08/25/2022 00:25:00","CENTRL",61754,70.81,1.93,0.00
"08/25/2022 00:25:00","DUNWOD",61760,76.60,7.71,0.00
"08/25/2022 00:25:00","GENESE",61753,71.15,2.27,0.00
"08/25/2022 00:25:00","H Q",61844,55.25,-2.14,11.50
"08/25/2022 00:25:00","HUD VL",61758,75.56,6.68,0.00
"08/25/2022 00:25:00","LONGIL",61762,77.84,8.95,0.00
"08/25/2022 00:25:00","MHK VL",61756,62.56,2.41,8.74
"08/25/2022 00:25:00","MILLWD",61759,76.18,7.30,0.00
"08/25/2022 00:25:00","N.Y.C.",61761,77.42,8.54,0.00
"08/25/2022 00:25:00","NORTH",61755,-5.22,-2.69,71.42
"08/25/2022 00:25:00","NPX",61845,73.98,5.10,0.00
"08/25/2022 00:25:00","O H",61846,69.92,1.03,0.00
"08/25/2022 00:25:00","PJM",61847,73.16,4.27,0.00
"08/25/2022 00:25:00","WEST",61752,71.43,2.55,0.00
"08/25/2022 00:30:00","CAPITL",61757,75.06,5.94,0.00
"08/25/2022 00:30:00","CENTRL",61754,70.98,1.87,0.00
"08/25/2022 00:30:00","DUNWOD",61760,76.85,7.74,0.00
"08/25/2022 00:30:00","GENESE",61753,71.32,2.21,0.00
"08/25/2022 00:30:00","H Q",61844,54.75,-2.14,12.22
"08/25/2022 00:30:00","HUD VL",61758,75.89,6.78,0.00
"08/25/2022 00:30:00","LONGIL",61762,78.03,8.92,0.00
"08/25/2022 00:30:00","MHK VL",61756,62.24,2.42,9.29
"08/25/2022 00:30:00","MILLWD",61759,76.51,7.40,0.00
"08/25/2022 00:30:00","N.Y.C.",61761,77.68,8.57,0.00
"08/25/2022 00:30:00","NORTH",61755,-9.49,-2.70,75.91
"08/25/2022 00:30:00","NPX",61845,74.30,5.19,0.00
"08/25/2022 00:30:00","O H",61846,70.01,0.90,0.00
"08/25/2022 00:30:00","PJM",61847,73.33,4.22,0.00
"08/25/2022 00:30:00","WEST",61752,71.60,2.48,0.00
"08/25/2022 00:35:00","CAPITL",61757,75.12,6.01,0.00
"08/25/2022 00:35:00","CENTRL",61754,70.98,1.87,0.00
"08/25/2022 00:35:00","DUNWOD",61760,76.85,7.74,0.00
"08/25/2022 00:35:00","GENESE",61753,71.32,2.21,0.00
"08/25/2022 00:35:00","H Q",61844,55.44,-2.14,11.53
"08/25/2022 00:35:00","HUD VL",61758,75.81,6.70,0.00
"08/25/2022 00:35:00","LONGIL",61762,78.03,8.92,0.00
"08/25/2022 00:35:00","MHK VL",61756,62.77,2.42,8.76
"08/25/2022 00:35:00","MILLWD",61759,76.44,7.32,0.00
"08/25/2022 00:35:00","N.Y.C.",61761,77.61,8.50,0.00
"08/25/2022 00:35:00","NORTH",61755,-5.21,-2.70,71.63
"08/25/2022 00:35:00","NPX",61845,74.36,5.25,0.00
"08/25/2022 00:35:00","O H",61846,70.01,0.90,0.00
"08/25/2022 00:35:00","PJM",61847,73.26,4.15,0.00
"08/25/2022 00:35:00","WEST",61752,71.53,2.42,0.00
"08/25/2022 00:40:00","CAPITL",61757,74.68,5.97,0.00
"08/25/2022 00:40:00","CENTRL",61754,70.56,1.86,0.00
"08/25/2022 00:40:00","DUNWOD",61760,76.33,7.63,0.00
"08/25/2022 00:40:00","GENESE",61753,70.97,2.26,0.00
"08/25/2022 00:40:00","H Q",61844,55.12,-2.13,11.46
"08/25/2022 00:40:00","HUD VL",61758,75.30,6.60,0.00
"08/25/2022 00:40:00","LONGIL",61762,77.37,8.66,0.00
"08/25/2022 00:40:00","MHK VL",61756,62.34,2.34,8.71
"08/25/2022 00:40:00","MILLWD",61759,75.92,7.21,0.00
"08/25/2022 00:40:00","N.Y.C.",61761,77.16,8.45,0.00
"08/25/2022 00:40:00","NORTH",61755,-5.15,-2.68,71.18
"08/25/2022 00:40:00","NPX",61845,73.86,5.16,0.00
"08/25/2022 00:40:00","O H",61846,69.74,1.03,0.00
"08/25/2022 00:40:00","PJM",61847,72.83,4.12,0.00
"08/25/2022 00:40:00","WEST",61752,71.18,2.47,0.00
"08/25/2022 00:45:00","CAPITL",61757,76.11,5.96,0.00
"08/25/2022 00:45:00","CENTRL",61754,71.97,1.82,0.00
"08/25/2022 00:45:00","DUNWOD",61760,77.73,7.58,0.00
"08/25/2022 00:45:00","GENESE",61753,72.25,2.10,0.00
"08/25/2022 00:45:00","H Q",61844,56.30,-2.18,11.67
"08/25/2022 00:45:00","HUD VL",61758,76.82,6.67,0.00
"08/25/2022 00:45:00","LONGIL",61762,78.85,8.70,0.00
"08/25/2022 00:45:00","MHK VL",61756,63.67,2.39,8.87
"08/25/2022 00:45:00","MILLWD",61759,77.38,7.23,0.00
"08/25/2022 00:45:00","N.Y.C.",61761,78.50,8.34,0.00
"08/25/2022 00:45:00","NORTH",61755,-5.12,-2.74,72.53
"08/25/2022 00:45:00","NPX",61845,75.34,5.19,0.00
"08/25/2022 00:45:00","O H",61846,70.93,0.77,0.00
"08/25/2022 00:45:00","PJM",61847,74.22,4.07,0.00
"08/25/2022 00:45:00","WEST",61752,72.46,2.31,0.00
"08/25/2022 00:50:00","CAPITL",61757,75.93,5.95,0.00
"08/25/2022 00:50:00","CENTRL",61754,71.87,1.89,0.00
"08/25/2022 00:50:00","DUNWOD",61760,77.54,7.56,0.00
"08/25/2022 00:50:00","GENESE",61753,72.01,2.03,0.00
"08/25/2022 00:50:00","H Q",61844,67.81,-2.17,0.00
