"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)"
"08/20/2022 00:05:00","CAPITL",61757,70.49,5.52,0.00
"08/20/2022 00:05:00","CENTRL",61754,66.47,1.50,0.00
"08/20/2022 00:05:00","DUNWOD",61760,71.79,6.82,0.00
"08/20/2022 00:05:00","GENESE",61753,66.14,1.17,0.00
"08/20/2022 00:05:00","H Q",61844,63.09,-1.89,0.00
"08/20/2022 00:05:00","HUD VL",61758,70.95,5.97,0.00
"08/20/2022 00:05:00","LONGIL",61762,73.36,8.38,0.00
"08/20/2022 00:05:00","MHK VL",61756,67.76,2.79,0.00
"08/20/2022 00:05:00","MILLWD",61759,71.47,6.50,0.00
"08/20/2022 00:05:00","N.Y.C.",61761,72.32,7.34,-0.01
"08/20/2022 00:05:00","NORTH",61755,63.09,-1.89,0.00
"08/20/2022 00:05:00","NPX",61845,69.39,4.42,0.00
"08/20/2022 00:05:00","O H",61846,64.45,-0.52,0.00
"08/20/2022 00:05:00","PJM",61847,68.22,3.25,0.00
"08/20/2022 00:05:00","WEST",61752,65.88,0.91,0.00
"08/20/2022 00:10:00","CAPITL",61757,70.63,5.53,0.00
"08/20/2022 00:10:00","CENTRL",61754,66.66,1.56,0.00
"08/20/2022 00:10:00","DUNWOD",61760,72.14,7.03,0.00
"08/20/2022 00:10:00","GENESE",61753,66.28,1.17,0.00
"08/20/2022 00:10:00","H Q",61844,63.21,-1.89,0.00
"08/20/2022 00:10:00","HUD VL",61758,71.29,6.19,0.00
"08/20/2022 00:10:00","LONGIL",61762,73.56,8.46,0.00
"08/20/2022 00:10:00","MHK VL",61756,68.16,3.06,0.00
"08/20/2022 00:10:00","MILLWD",61759,71.75,6.64,0.00
"08/20/2022 00:10:00","N.Y.C.",61761,72.66,7.55,-0.01
"08/20/2022 00:10:00","NORTH",61755,63.21,-1.89,0.00
"08/20/2022 00:10:00","NPX",61845,69.59,4.49,0.00
"08/20/2022 00:10:00","O H",61846,64.58,-0.52,0.00
"08/20/2022 00:10:00","PJM",61847,68.36,3.25,0.00
"08/20/2022 00:10:00","WEST",61752,66.01,0.91,0.00
"08/20/2022 00:15:00","CAPITL",61757,81.93,6.42,0.00
"08/20/2022 00:15:00","CENTRL",61754,77.25,1.74,0.00
"08/20/2022 00:15:00","DUNWOD",61760,83.67,8.16,0.00
"08/20/2022 00:15:00","GENESE",61753,76.80,1.28,0.00
"08/20/2022 00:15:00","H Q",61844,73.32,-2.19,0.00
"08/20/2022 00:15:00","HUD VL",61758,82.69,7.18,0.00
"08/20/2022 00:15:00","LONGIL",61762,85.48,9.97,0.00
"08/20/2022 00:15:00","MHK VL",61756,79.07,3.55,0.00
"08/20/2022 00:15:00","MILLWD",61759,83.22,7.71,0.00
"08/20/2022 00:15:00","N.Y.C.",61761,84.12,8.61,0.00
"08/20/2022 00:15:00","NORTH",61755,73.25,-2.26,0.00
