"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)"
"08/13/2022 00:05:00","CAPITL",61757,59.18,4.73,0.00
"08/13/2022 00:05:00","CENTRL",61754,55.37,0.92,0.00
"08/13/2022 00:05:00","DUNWOD",61760,60.55,6.10,0.00
"08/13/2022 00:05:00","GENESE",61753,55.11,0.66,0.00
"08/13/2022 00:05:00","H Q",61844,51.13,-1.58,1.74
"08/13/2022 00:05:00","HUD VL",61758,59.63,5.18,0.00
"08/13/2022 00:05:00","LONGIL",61762,61.64,7.19,0.00
"08/13/2022 00:05:00","MHK VL",61756,56.68,2.23,0.00
"08/13/2022 00:05:00","MILLWD",61759,60.17,5.72,0.00
"08/13/2022 00:05:00","N.Y.C.",61761,61.15,6.70,0.00
"08/13/2022 00:05:00","NORTH",61755,52.93,-1.52,0.00
"08/13/2022 00:05:00","NPX",61845,56.63,3.92,1.74
"08/13/2022 00:05:00","O H",61846,53.38,-0.38,0.70
"08/13/2022 00:05:00","PJM",61847,54.29,2.94,3.10
"08/13/2022 00:05:00","WEST",61752,55.27,0.82,0.00
"08/13/2022 00:09:24","CAPITL",61757,59.50,4.76,0.00
"08/13/2022 00:09:24","CENTRL",61754,55.78,1.04,0.00
"08/13/2022 00:09:24","DUNWOD",61760,60.92,6.18,0.00
"08/13/2022 00:09:24","GENESE",61753,55.23,0.49,0.00
"08/13/2022 00:09:24","H Q",61844,51.46,-1.53,1.74
"08/13/2022 00:09:24","HUD VL",61758,59.99,5.26,0.00
"08/13/2022 00:09:24","LONGIL",61762,61.85,7.11,0.00
"08/13/2022 00:09:24","MHK VL",61756,57.09,2.35,0.00
"08/13/2022 00:09:24","MILLWD",61759,60.48,5.75,0.00
"08/13/2022 00:09:24","N.Y.C.",61761,61.41,6.68,0.00
"08/13/2022 00:09:24","NORTH",61755,53.21,-1.53,0.00
"08/13/2022 00:09:24","NPX",61845,56.88,3.89,1.74
"08/13/2022 00:09:24","O H",61846,53.49,-0.55,0.70
"08/13/2022 00:09:24","PJM",61847,54.54,2.90,3.10
"08/13/2022 00:09:24","WEST",61752,55.34,0.60,0.00
"08/13/2022 00:10:00","CAPITL",61757,60.03,4.70,0.00
"08/13/2022 00:10:00","CENTRL",61754,56.72,1.38,0.00
"08/13/2022 00:10:00","DUNWOD",61760,61.20,5.86,0.00
"08/13/2022 00:10:00","GENESE",61753,56.16,0.83,0.00
"08/13/2022 00:10:00","H Q",61844,51.93,-1.66,1.74
"08/13/2022 00:10:00","HUD VL",61758,60.32,4.98,0.00
"08/13/2022 00:10:00","LONGIL",61762,62.19,6.86,0.00
"08/13/2022 00:10:00","MHK VL",61756,57.71,2.38,0.00
"08/13/2022 00:10:00","MILLWD",61759,60.76,5.43,0.00
"08/13/2022 00:10:00","N.Y.C.",61761,61.64,6.31,0.00
"08/13/2022 00:10:00","NORTH",61755,53.73,-1.61,0.00
"08/13/2022 00:10:00","NPX",61845,57.24,3.65,1.74
"08/13/2022 00:10:00","O H",61846,54.58,-0.06,0.70
"08/13/2022 00:10:00","PJM",61847,55.28,3.04,3.10
"08/13/2022 00:10:00","WEST",61752,56.61,1.27,0.00
"08/13/2022 00:10:36","CAPITL",61757,60.03,4.70,0.00
"08/13/2022 00:10:36","CENTRL",61754,56.72,1.38,0.00
"08/13/2022 00:10:36","DUNWOD",61760,61.20,5.86,0.00
"08/13/2022 00:10:36","GENESE",61753,56.16,0.83,0.00
"08/13/2022 00:10:36","H Q",61844,51.93,-1.66,1.74
"08/13/2022 00:10:36","HUD VL",61758,60.32,4.98,0.00
"08/13/2022 00:10:36","LONGIL",61762,62.19,6.86,0.00
"08/13/2022 00:10:36","MHK VL",61756,57.71,2.38,0.00
"08/13/2022 00:10:36","MILLWD",61759,60.76,5.43,0.00
"08/13/2022 00:10:36","N.Y.C.",61761,61.64,6.31,0.00
"08/13/2022 00:10:36","NORTH",61755,53.73,-1.61,0.00
"08/13/2022 00:10:36","NPX",61845,57.24,3.65,1.74
"08/13/2022 00:10:36","O H",61846,54.58,-0.06,0.70
"08/13/2022 00:10:36","PJM",61847,55.28,3.04,3.10
"08/13/2022 00:10:36","WEST",61752,56.61,1.27,0.00
"08/13/2022 00:15:00","CAPITL",61757,60.09,4.71,0.00
"08/13/2022 00:15:00","CENTRL",61754,56.77,1.39,0.00
"08/13/2022 00:15:00","DUNWOD",61760,61.26,5.87,0.00
"08/13/2022 00:15:00","GENESE",61753,56.27,0.88,0.00
"08/13/2022 00:15:00","H Q",61844,53.73,-1.66,0.00
"08/13/2022 00:15:00","HUD VL",61758,60.37,4.99,0.00
"08/13/2022 00:15:00","LONGIL",61762,62.25,6.87,0.00
"08/13/2022 00:15:00","MHK VL",61756,57.77,2.38,0.00
"08/13/2022 00:15:00","MILLWD",61759,60.82,5.43,0.00
"08/13/2022 00:15:00","N.Y.C.",61761,61.70,6.31,0.00
"08/13/2022 00:15:00","NORTH",61755,53.78,-1.61,0.00
"08/13/2022 00:15:00","NPX",61845,58.99,3.60,0.00
"08/13/2022 00:15:00","O H",61846,55.44,0.06,0.00
"08/13/2022 00:15:00","PJM",61847,58.43,3.04,0.00
"08/13/2022 00:15:00","WEST",61752,56.71,1.33,0.00
"08/13/2022 00:20:00","CAPITL",61757,60.09,4.71,0.00
"08/13/2022 00:20:00","CENTRL",61754,56.77,1.39,0.00
"08/13/2022 00:20:00","DUNWOD",61760,61.26,5.87,0.00
"08/13/2022 00:20:00","GENESE",61753,56.27,0.88,0.00
"08/13/2022 00:20:00","H Q",61844,53.73,-1.66,0.00
"08/13/2022 00:20:00","HUD VL",61758,60.37,4.99,0.00
"08/13/2022 00:20:00","LONGIL",61762,62.25,6.87,0.00
"08/13/2022 00:20:00","MHK VL",61756,57.77,2.38,0.00
"08/13/2022 00:20:00","MILLWD",61759,60.82,5.43,0.00
"08/13/2022 00:20:00","N.Y.C.",61761,61.70,6.31,0.00
