"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)"
"08/16/2022 00:30:00","MHK VL",61756,64.50,2.72,0.00
"08/16/2022 00:30:00","MILLWD",61759,68.03,6.24,0.00
"08/16/2022 00:30:00","N.Y.C.",61761,69.14,7.35,0.00
"08/16/2022 00:30:00","NORTH",61755,59.94,-1.85,0.00
"08/16/2022 00:30:00","NPX",61845,66.05,4.26,0.00
"08/16/2022 00:30:00","O H",61846,62.34,0.55,0.00
"08/16/2022 00:30:00","PJM",61847,65.68,3.89,0.00
"08/16/2022 00:30:00","WEST",61752,63.95,2.16,0.00
"08/16/2022 00:35:00","CAPITL",61757,66.00,4.87,0.50
"08/16/2022 00:35:00","CENTRL",61754,63.47,1.85,0.00
"08/16/2022 00:35:00","DUNWOD",61760,68.67,6.47,-0.57
"08/16/2022 00:35:00","GENESE",61753,63.41,1.79,0.00
"08/16/2022 00:35:00","H Q",61844,59.78,-1.85,0.00
"08/16/2022 00:35:00","HUD VL",61758,67.67,5.61,-0.44
"08/16/2022 00:35:00","LONGIL",61762,69.84,7.64,-0.57
"08/16/2022 00:35:00","MHK VL",61756,64.33,2.71,0.00
"08/16/2022 00:35:00","MILLWD",61759,68.29,6.10,-0.56
"08/16/2022 00:35:00","N.Y.C.",61761,69.35,7.15,-0.57
"08/16/2022 00:35:00","NORTH",61755,59.78,-1.85,0.00
"08/16/2022 00:35:00","NPX",61845,63.30,4.25,2.58
"08/16/2022 00:35:00","O H",61846,62.37,0.74,0.00
"08/16/2022 00:35:00","PJM",61847,65.82,3.88,-0.31
"08/16/2022 00:35:00","WEST",61752,63.97,2.34,0.00
"08/16/2022 00:40:00","CAPITL",61757,67.75,5.09,0.92
"08/16/2022 00:40:00","CENTRL",61754,65.29,1.72,0.00
"08/16/2022 00:40:00","DUNWOD",61760,71.38,6.74,-1.06
"08/16/2022 00:40:00","GENESE",61753,65.23,1.65,0.00
"08/16/2022 00:40:00","H Q",61844,61.73,-1.85,0.00
"08/16/2022 00:40:00","HUD VL",61758,70.23,5.85,-0.81
"08/16/2022 00:40:00","LONGIL",61762,72.59,7.95,-1.06
"08/16/2022 00:40:00","MHK VL",61756,66.31,2.73,0.00
"08/16/2022 00:40:00","MILLWD",61759,70.97,6.36,-1.04
"08/16/2022 00:40:00","N.Y.C.",61761,72.01,7.37,-1.06
"08/16/2022 00:40:00","NORTH",61755,61.73,-1.85,0.00
"08/16/2022 00:40:00","NPX",61845,63.26,4.45,4.77
"08/16/2022 00:40:00","O H",61846,63.96,0.38,0.00
"08/16/2022 00:40:00","PJM",61847,67.97,3.81,-0.57
"08/16/2022 00:40:00","WEST",61752,65.55,1.97,0.00
"08/16/2022 00:45:00","CAPITL",61757,69.41,5.08,0.00
"08/16/2022 00:45:00","CENTRL",61754,66.19,1.87,0.00
"08/16/2022 00:45:00","DUNWOD",61760,71.14,6.82,0.00
"08/16/2022 00:45:00","GENESE",61753,65.87,1.54,0.00
"08/16/2022 00:45:00","H Q",61844,62.46,-1.87,0.00
"08/16/2022 00:45:00","HUD VL",61758,70.24,5.91,0.00
"08/16/2022 00:45:00","LONGIL",61762,72.30,7.97,0.00
"08/16/2022 00:45:00","MHK VL",61756,67.09,2.76,0.00
"08/16/2022 00:45:00","MILLWD",61759,70.76,6.43,0.00
"08/16/2022 00:45:00","N.Y.C.",61761,71.85,7.52,0.00
"08/16/2022 00:45:00","NORTH",61755,62.46,-1.87,0.00
"08/16/2022 00:45:00","NPX",61845,68.76,4.44,0.00
"08/16/2022 00:45:00","O H",61846,64.58,0.26,0.00
"08/16/2022 00:45:00","PJM",61847,68.25,3.92,0.00
"08/16/2022 00:45:00","WEST",61752,66.25,1.93,0.00
"08/16/2022 00:50:00","CAPITL",61757,68.05,5.10,0.75
"08/16/2022 00:50:00","CENTRL",61754,65.36,1.65,0.00
"08/16/2022 00:50:00","DUNWOD",61760,71.31,6.75,-0.86
"08/16/2022 00:50:00","GENESE",61753,65.23,1.53,0.00
"08/16/2022 00:50:00","H Q",61844,61.85,-1.85,0.00
"08/16/2022 00:50:00","HUD VL",61758,70.22,5.86,-0.66
"08/16/2022 00:50:00","LONGIL",61762,72.40,7.83,-0.86
"08/16/2022 00:50:00","MHK VL",61756,66.44,2.74,0.00
"08/16/2022 00:50:00","MILLWD",61759,70.92,6.37,-0.84
"08/16/2022 00:50:00","N.Y.C.",61761,71.95,7.39,-0.86
"08/16/2022 00:50:00","NORTH",61755,61.85,-1.85,0.00
"08/16/2022 00:50:00","NPX",61845,64.36,4.52,3.87
"08/16/2022 00:50:00","O H",61846,64.02,0.32,0.00
"08/16/2022 00:50:00","PJM",61847,67.93,3.76,-0.47
"08/16/2022 00:50:00","WEST",61752,65.55,1.85,0.00
"08/16/2022 00:55:00","CAPITL",61757,69.58,5.16,0.00
"08/16/2022 00:55:00","CENTRL",61754,66.23,1.80,0.00
"08/16/2022 00:55:00","DUNWOD",61760,71.32,6.90,0.00
"08/16/2022 00:55:00","GENESE",61753,65.91,1.48,0.00
"08/16/2022 00:55:00","H Q",61844,62.50,-1.93,0.00
"08/16/2022 00:55:00","HUD VL",61758,70.42,5.99,0.00
"08/16/2022 00:55:00","LONGIL",61762,72.41,7.99,0.00
"08/16/2022 00:55:00","MHK VL",61756,67.20,2.77,0.00
"08/16/2022 00:55:00","MILLWD",61759,70.93,6.50,0.00
"08/16/2022 00:55:00","N.Y.C.",61761,72.03,7.60,0.00
"08/16/2022 00:55:00","NORTH",61755,62.50,-1.93,0.00
"08/16/2022 00:55:00","NPX",61845,69.07,4.64,0.00
"08/16/2022 00:55:00","O H",61846,64.56,0.13,0.00
"08/16/2022 00:55:00","PJM",61847,68.29,3.87,0.00
"08/16/2022 00:55:00","WEST",61752,66.23,1.80,0.00
"08/16/2022 01:00:00","CAPITL",61757,69.70,5.22,0.00
"08/16/2022 01:00:00","CENTRL",61754,66.16,1.67,0.00
"08/16/2022 01:00:00","DUNWOD",61760,71.32,6.83,0.00
"08/16/2022 01:00:00","GENESE",61753,65.90,1.42,0.00
"08/16/2022 01:00:00","H Q",61844,62.55,-1.93,0.00
"08/16/2022 01:00:00","HUD VL",61758,70.41,5.93,0.00
"08/16/2022 01:00:00","LONGIL",61762,72.35,7.86,0.00
"08/16/2022 01:00:00","MHK VL",61756,67.19,2.71,0.00
"08/16/2022 01:00:00","MILLWD",61759,70.93,6.45,0.00
"08/16/2022 01:00:00","N.Y.C.",61761,72.02,7.54,0.00
"08/16/2022 01:00:00","NORTH",61755,62.55,-1.93,0.00
"08/16/2022 01:00:00","NPX",61845,69.13,4.65,0.00
"08/16/2022 01:00:00","O H",61846,64.55,0.06,0.00
"08/16/2022 01:00:00","PJM",61847,68.29,3.80,0.00
"08/16/2022 01:00:00","WEST",61752,66.10,1.61,0.00
"08/16/2022 01:05:00","CAPITL",61757,69.70,5.10,0.00
"08/16/2022 01:05:00","CENTRL",61754,66.40,1.81,0.00
"08/16/2022 01:05:00","DUNWOD",61760,71.38,6.78,0.00
"08/16/2022 01:05:00","GENESE",61753,66.15,1.55,0.00
"08/16/2022 01:05:00","H Q",61844,62.66,-1.94,0.00
"08/16/2022 01:05:00","HUD VL",61758,70.48,5.88,0.00
"08/16/2022 01:05:00","LONGIL",61762,72.35,7.75,0.00
"08/16/2022 01:05:00","MHK VL",61756,67.37,2.78,0.00
"08/16/2022 01:05:00","MILLWD",61759,70.99,6.40,0.00
"08/16/2022 01:05:00","N.Y.C.",61761,72.02,7.43,0.00
"08/16/2022 01:05:00","NORTH",61755,62.66,-1.94,0.00
"08/16/2022 01:05:00","NPX",61845,69.12,4.52,0.00
"08/16/2022 01:05:00","O H",61846,64.86,0.26,0.00
"08/16/2022 01:05:00","PJM",61847,68.41,3.81,0.00
"08/16/2022 01:05:00","WEST",61752,66.47,1.87,0.00
"08/16/2022 01:10:00","CAPITL",61757,69.69,5.10,0.00
"08/16/2022 01:10:00","CENTRL",61754,66.33,1.74,0.00
"08/16/2022 01:10:00","DUNWOD",61760,71.37,6.78,0.00
"08/16/2022 01:10:00","GENESE",61753,66.00,1.42,0.00
"08/16/2022 01:10:00","H Q",61844,62.65,-1.94,0.00
"08/16/2022 01:10:00","HUD VL",61758,70.46,5.88,0.00
"08/16/2022 01:10:00","LONGIL",61762,72.27,7.68,0.00
"08/16/2022 01:10:00","MHK VL",61756,67.30,2.71,0.00
"08/16/2022 01:10:00","MILLWD",61759,70.98,6.40,0.00
"08/16/2022 01:10:00","N.Y.C.",61761,72.01,7.42,0.00
"08/16/2022 01:10:00","NORTH",61755,62.58,-2.00,0.00
"08/16/2022 01:10:00","NPX",61845,69.17,4.59,0.00
"08/16/2022 01:10:00","O H",61846,64.65,0.06,0.00
"08/16/2022 01:10:00","PJM",61847,68.40,3.81,0.00
"08/16/2022 01:10:00","WEST",61752,66.26,1.68,0.00
"08/16/2022 01:15:00","CAPITL",61757,71.52,5.30,0.00
"08/16/2022 01:15:00","CENTRL",61754,67.94,1.72,0.00
"08/16/2022 01:15:00","DUNWOD",61760,72.91,6.69,0.00
"08/16/2022 01:15:00","GENESE",61753,67.75,1.52,0.00
"08/16/2022 01:15:00","H Q",61844,64.24,-1.98,0.00
"08/16/2022 01:15:00","HUD VL",61758,72.05,5.83,0.00
"08/16/2022 01:15:00","LONGIL",61762,73.84,7.61,0.00
"08/16/2022 01:15:00","MHK VL",61756,68.94,2.72,0.00
"08/16/2022 01:15:00","MILLWD",61759,72.58,6.36,0.00
"08/16/2022 01:15:00","N.Y.C.",61761,73.57,7.35,0.00
"08/16/2022 01:15:00","NORTH",61755,64.17,-2.05,0.00
"08/16/2022 01:15:00","NPX",61845,70.93,4.70,0.00
"08/16/2022 01:15:00","O H",61846,66.42,0.20,0.00
"08/16/2022 01:15:00","PJM",61847,70.00,3.77,0.00
"08/16/2022 01:15:00","WEST",61752,68.01,1.79,0.00
"08/16/2022 01:20:00","CAPITL",61757,71.08,5.27,0.00
"08/16/2022 01:20:00","CENTRL",61754,67.45,1.65,0.00
"08/16/2022 01:20:00","DUNWOD",61760,72.45,6.64,0.00
"08/16/2022 01:20:00","GENESE",61753,67.25,1.45,0.00
"08/16/2022 01:20:00","H Q",61844,63.90,-1.91,0.00
"08/16/2022 01:20:00","HUD VL",61758,71.60,5.79,0.00
"08/16/2022 01:20:00","LONGIL",61762,73.37,7.56,0.00
"08/16/2022 01:20:00","MHK VL",61756,68.51,2.70,0.00
"08/16/2022 01:20:00","MILLWD",61759,72.13,6.32,0.00
"08/16/2022 01:20:00","N.Y.C.",61761,73.11,7.30,0.00
"08/16/2022 01:20:00","NORTH",61755,63.84,-1.97,0.00
"08/16/2022 01:20:00","NPX",61845,70.48,4.67,0.00
"08/16/2022 01:20:00","O H",61846,65.87,0.07,0.00
"08/16/2022 01:20:00","PJM",61847,69.49,3.68,0.00
"08/16/2022 01:20:00","WEST",61752,67.45,1.65,0.00
"08/16/2022 01:25:00","CAPITL",61757,70.94,5.26,0.00
"08/16/2022 01:25:00","CENTRL",61754,67.20,1.51,0.00
"08/16/2022 01:25:00","DUNWOD",61760,72.39,6.70,0.00
"08/16/2022 01:25:00","GENESE",61753,67.07,1.38,0.00
"08/16/2022 01:25:00","H Q",61844,63.78,-1.91,0.00
"08/16/2022 01:25:00","HUD VL",61758,71.53,5.84,0.00
"08/16/2022 01:25:00","LONGIL",61762,73.17,7.49,0.00
"08/16/2022 01:25:00","MHK VL",61756,68.32,2.63,0.00
"08/16/2022 01:25:00","MILLWD",61759,71.99,6.31,0.00
"08/16/2022 01:25:00","N.Y.C.",61761,73.04,7.36,0.00
"08/16/2022 01:25:00","NORTH",61755,63.78,-1.91,0.00
"08/16/2022 01:25:00","NPX",61845,70.42,4.73,0.00
"08/16/2022 01:25:00","O H",61846,65.75,0.07,0.00
"08/16/2022 01:25:00","PJM",61847,69.30,3.61,0.00
"08/16/2022 01:25:00","WEST",61752,67.26,1.57,0.00
"08/16/2022 01:30:00","CAPITL",61757,71.00,5.32,0.00
"08/16/2022 01:30:00","CENTRL",61754,67.20,1.51,0.00
"08/16/2022 01:30:00","DUNWOD",61760,72.32,6.63,0.00
"08/16/2022 01:30:00","GENESE",61753,67.00,1.31,0.00
"08/16/2022 01:30:00","H Q",61844,63.78,-1.91,0.00
"08/16/2022 01:30:00","HUD VL",61758,71.47,5.78,0.00
"08/16/2022 01:30:00","LONGIL",61762,73.17,7.49,0.00
"08/16/2022 01:30:00","MHK VL",61756,68.32,2.63,0.00
"08/16/2022 01:30:00","MILLWD",61759,71.99,6.31,0.00
"08/16/2022 01:30:00","N.Y.C.",61761,72.98,7.29,0.00
"08/16/2022 01:30:00","NORTH",61755,63.78,-1.91,0.00
"08/16/2022 01:30:00","NPX",61845,70.48,4.79,0.00
"08/16/2022 01:30:00","O H",61846,65.62,-0.07,0.00
"08/16/2022 01:30:00","PJM",61847,69.30,3.61,0.00
"08/16/2022 01:30:00","WEST",61752,67.13,1.44,0.00
"08/16/2022 01:35:00","CAPITL",61757,71.27,5.40,0.00
"08/16/2022 01:35:00","CENTRL",61754,67.44,1.58,0.00
"08/16/2022 01:35:00","DUNWOD",61760,72.45,6.59,0.00
"08/16/2022 01:35:00","GENESE",61753,67.18,1.32,0.00
"08/16/2022 01:35:00","H Q",61844,63.95,-1.91,0.00
"08/16/2022 01:35:00","HUD VL",61758,71.59,5.73,0.00
"08/16/2022 01:35:00","LONGIL",61762,73.18,7.31,0.00
"08/16/2022 01:35:00","MHK VL",61756,68.50,2.64,0.00
"08/16/2022 01:35:00","MILLWD",61759,72.06,6.19,0.00
"08/16/2022 01:35:00","N.Y.C.",61761,73.05,7.18,0.00
"08/16/2022 01:35:00","NORTH",61755,63.95,-1.91,0.00
"08/16/2022 01:35:00","NPX",61845,70.67,4.81,0.00
"08/16/2022 01:35:00","O H",61846,65.73,-0.13,0.00
"08/16/2022 01:35:00","PJM",61847,69.42,3.55,0.00
"08/16/2022 01:35:00","WEST",61752,67.31,1.45,0.00
"08/16/2022 01:40:00","CAPITL",61757,70.33,5.27,0.00
"08/16/2022 01:40:00","CENTRL",61754,66.62,1.56,0.00
"08/16/2022 01:40:00","DUNWOD",61760,71.45,6.38,0.00
"08/16/2022 01:40:00","GENESE",61753,66.49,1.43,0.00
"08/16/2022 01:40:00","H Q",61844,63.18,-1.89,0.00
"08/16/2022 01:40:00","HUD VL",61758,70.66,5.60,0.00
"08/16/2022 01:40:00","LONGIL",61762,72.22,7.16,0.00
"08/16/2022 01:40:00","MHK VL",61756,67.67,2.61,0.00
"08/16/2022 01:40:00","MILLWD",61759,71.12,6.05,0.00
"08/16/2022 01:40:00","N.Y.C.",61761,72.09,7.03,0.00
"08/16/2022 01:40:00","NORTH",61755,63.18,-1.89,0.00
"08/16/2022 01:40:00","NPX",61845,69.75,4.69,0.00
"08/16/2022 01:40:00","O H",61846,65.26,0.20,0.00
"08/16/2022 01:40:00","PJM",61847,68.58,3.51,0.00
"08/16/2022 01:40:00","WEST",61752,66.75,1.69,0.00
"08/16/2022 01:45:00","CAPITL",61757,69.74,5.11,0.00
"08/16/2022 01:45:00","CENTRL",61754,66.32,1.68,0.00
"08/16/2022 01:45:00","DUNWOD",61760,71.04,6.40,0.00
"08/16/2022 01:45:00","GENESE",61753,66.19,1.55,0.00
"08/16/2022 01:45:00","H Q",61844,62.76,-1.88,0.00
"08/16/2022 01:45:00","HUD VL",61758,70.20,5.56,0.00
"08/16/2022 01:45:00","LONGIL",61762,71.81,7.17,0.00
"08/16/2022 01:45:00","MHK VL",61756,67.23,2.59,0.00
"08/16/2022 01:45:00","MILLWD",61759,70.71,6.07,0.00
"08/16/2022 01:45:00","N.Y.C.",61761,71.68,7.05,0.00
"08/16/2022 01:45:00","NORTH",61755,62.76,-1.88,0.00
"08/16/2022 01:45:00","NPX",61845,69.16,4.52,0.00
"08/16/2022 01:45:00","O H",61846,64.96,0.32,0.00
"08/16/2022 01:45:00","PJM",61847,68.25,3.62,0.00
"08/16/2022 01:45:00","WEST",61752,66.51,1.88,0.00
"08/16/2022 01:50:00","CAPITL",61757,61.41,4.45,0.00
"08/16/2022 01:50:00","CENTRL",61754,58.50,1.54,0.00
"08/16/2022 01:50:00","DUNWOD",61760,62.72,5.75,0.00
"08/16/2022 01:50:00","GENESE",61753,58.22,1.25,0.00
"08/16/2022 01:50:00","H Q",61844,55.31,-1.65,0.00
"08/16/2022 01:50:00","HUD VL",61758,61.92,4.95,0.00
"08/16/2022 01:50:00","LONGIL",61762,63.34,6.38,0.00
"08/16/2022 01:50:00","MHK VL",61756,59.30,2.34,0.00
"08/16/2022 01:50:00","MILLWD",61759,62.38,5.41,0.00
"08/16/2022 01:50:00","N.Y.C.",61761,63.29,6.32,0.00
"08/16/2022 01:50:00","NORTH",61755,55.31,-1.65,0.00
"08/16/2022 01:50:00","NPX",61845,60.88,3.99,0.07
"08/16/2022 01:50:00","O H",61846,57.14,0.17,0.00
"08/16/2022 01:50:00","PJM",61847,60.21,3.25,0.00
"08/16/2022 01:50:00","WEST",61752,58.56,1.59,0.00
"08/16/2022 01:55:00","CAPITL",61757,61.01,4.42,0.00
"08/16/2022 01:55:00","CENTRL",61754,58.07,1.47,0.00
"08/16/2022 01:55:00","DUNWOD",61760,62.31,5.71,0.00
"08/16/2022 01:55:00","GENESE",61753,57.95,1.36,0.00
"08/16/2022 01:55:00","H Q",61844,54.95,-1.64,0.00
"08/16/2022 01:55:00","HUD VL",61758,61.58,4.98,0.00
"08/16/2022 01:55:00","LONGIL",61762,62.93,6.34,0.00
"08/16/2022 01:55:00","MHK VL",61756,58.92,2.32,0.00
"08/16/2022 01:55:00","MILLWD",61759,61.98,5.38,0.00
"08/16/2022 01:55:00","N.Y.C.",61761,62.94,6.34,0.00
"08/16/2022 01:55:00","NORTH",61755,54.95,-1.64,0.00
"08/16/2022 01:55:00","NPX",61845,60.49,3.96,0.07
"08/16/2022 01:55:00","O H",61846,56.88,0.28,0.00
"08/16/2022 01:55:00","PJM",61847,59.82,3.22,0.00
"08/16/2022 01:55:00","WEST",61752,58.24,1.64,0.00
"08/16/2022 02:00:00","CAPITL",61757,73.42,5.37,0.00
"08/16/2022 02:00:00","CENTRL",61754,69.89,1.84,0.00
"08/16/2022 02:00:00","DUNWOD",61760,74.85,6.80,0.00
"08/16/2022 02:00:00","GENESE",61753,69.61,1.57,0.00
"08/16/2022 02:00:00","H Q",61844,66.07,-1.98,0.00
"08/16/2022 02:00:00","HUD VL",61758,73.97,5.92,0.00
"08/16/2022 02:00:00","LONGIL",61762,75.87,7.82,0.00
"08/16/2022 02:00:00","MHK VL",61756,70.84,2.79,0.00
"08/16/2022 02:00:00","MILLWD",61759,74.52,6.47,0.00
"08/16/2022 02:00:00","N.Y.C.",61761,75.60,7.55,0.00
"08/16/2022 02:00:00","NORTH",61755,66.07,-1.98,0.00
"08/16/2022 02:00:00","NPX",61845,72.81,4.83,0.07
"08/16/2022 02:00:00","O H",61846,68.32,0.27,0.00
"08/16/2022 02:00:00","PJM",61847,71.92,3.88,0.00
"08/16/2022 02:00:00","WEST",61752,70.02,1.97,0.00
"08/16/2022 02:05:00","CAPITL",61757,73.42,5.50,0.00
"08/16/2022 02:05:00","CENTRL",61754,69.62,1.70,0.00
"08/16/2022 02:05:00","DUNWOD",61760,74.85,6.93,0.00
"08/16/2022 02:05:00","GENESE",61753,69.28,1.36,0.00
"08/16/2022 02:05:00","H Q",61844,65.95,-1.97,0.00
"08/16/2022 02:05:00","HUD VL",61758,73.96,6.04,0.00
"08/16/2022 02:05:00","LONGIL",61762,76.13,8.21,0.00
"08/16/2022 02:05:00","MHK VL",61756,70.64,2.72,0.00
"08/16/2022 02:05:00","MILLWD",61759,74.44,6.52,0.00
"08/16/2022 02:05:00","N.Y.C.",61761,75.53,7.61,0.00
"08/16/2022 02:05:00","NORTH",61755,65.95,-1.97,0.00
"08/16/2022 02:05:00","NPX",61845,72.94,5.03,0.00
"08/16/2022 02:05:00","O H",61846,67.92,0.00,0.00
"08/16/2022 02:05:00","PJM",61847,71.72,3.80,0.00
"08/16/2022 02:05:00","WEST",61752,69.55,1.63,0.00
"08/16/2022 02:10:00","CAPITL",61757,73.28,5.49,0.00
"08/16/2022 02:10:00","CENTRL",61754,69.41,1.62,0.00
"08/16/2022 02:10:00","DUNWOD",61760,74.71,6.92,0.00
"08/16/2022 02:10:00","GENESE",61753,69.01,1.22,0.00
"08/16/2022 02:10:00","H Q",61844,65.82,-1.97,0.00
"08/16/2022 02:10:00","HUD VL",61758,73.82,6.03,0.00
"08/16/2022 02:10:00","LONGIL",61762,75.92,8.13,0.00
"08/16/2022 02:10:00","MHK VL",61756,70.50,2.71,0.00
"08/16/2022 02:10:00","MILLWD",61759,74.36,6.57,0.00
"08/16/2022 02:10:00","N.Y.C.",61761,75.38,7.59,0.00
"08/16/2022 02:10:00","NORTH",61755,65.82,-1.97,0.00
"08/16/2022 02:10:00","NPX",61845,72.88,5.09,0.00
"08/16/2022 02:10:00","O H",61846,67.59,-0.20,0.00
"08/16/2022 02:10:00","PJM",61847,71.52,3.73,0.00
"08/16/2022 02:10:00","WEST",61752,69.22,1.43,0.00
"08/16/2022 02:15:00","CAPITL",61757,71.89,5.20,0.00
"08/16/2022 02:15:00","CENTRL",61754,68.35,1.67,0.00
"08/16/2022 02:15:00","DUNWOD",61760,73.28,6.60,0.00
"08/16/2022 02:15:00","GENESE",61753,67.95,1.26,0.00
"08/16/2022 02:15:00","H Q",61844,64.82,-1.87,0.00
"08/16/2022 02:15:00","HUD VL",61758,72.35,5.66,0.00
"08/16/2022 02:15:00","LONGIL",61762,74.35,7.67,0.00
"08/16/2022 02:15:00","MHK VL",61756,69.35,2.67,0.00
"08/16/2022 02:15:00","MILLWD",61759,72.88,6.20,0.00
"08/16/2022 02:15:00","N.Y.C.",61761,73.89,7.20,0.00
