"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)"
"08/17/2022 00:05:00","CAPITL",61757,63.58,5.14,0.00
"08/17/2022 00:05:00","CENTRL",61754,59.67,1.23,0.00
"08/17/2022 00:05:00","DUNWOD",61760,65.10,6.66,0.00
"08/17/2022 00:05:00","GENESE",61753,59.14,0.70,0.00
"08/17/2022 00:05:00","H Q",61844,56.69,-1.75,0.00
"08/17/2022 00:05:00","HUD VL",61758,64.22,5.79,0.00
"08/17/2022 00:05:00","LONGIL",61762,66.32,7.89,0.00
"08/17/2022 00:05:00","MHK VL",61756,61.01,2.57,0.00
"08/17/2022 00:05:00","MILLWD",61759,64.69,6.26,0.00
"08/17/2022 00:05:00","N.Y.C.",61761,65.75,7.30,0.00
"08/17/2022 00:05:00","NORTH",61755,56.63,-1.81,0.00
"08/17/2022 00:05:00","NPX",61845,62.94,4.50,0.00
"08/17/2022 00:05:00","O H",61846,57.80,-0.64,0.00
"08/17/2022 00:05:00","PJM",61847,61.65,3.21,0.00
"08/17/2022 00:05:00","WEST",61752,59.14,0.70,0.00
"08/17/2022 00:10:00","CAPITL",61757,64.54,5.22,0.00
"08/17/2022 00:10:00","CENTRL",61754,60.50,1.19,0.00
"08/17/2022 00:10:00","DUNWOD",61760,66.08,6.76,0.00
"08/17/2022 00:10:00","GENESE",61753,59.97,0.65,0.00
"08/17/2022 00:10:00","H Q",61844,57.54,-1.78,0.00
"08/17/2022 00:10:00","HUD VL",61758,65.19,5.87,0.00
"08/17/2022 00:10:00","LONGIL",61762,67.27,7.95,0.00
"08/17/2022 00:10:00","MHK VL",61756,61.87,2.55,0.00
"08/17/2022 00:10:00","MILLWD",61759,65.67,6.35,0.00
"08/17/2022 00:10:00","N.Y.C.",61761,66.80,7.47,0.00
"08/17/2022 00:10:00","NORTH",61755,57.48,-1.84,0.00
"08/17/2022 00:10:00","NPX",61845,63.89,4.57,0.00
"08/17/2022 00:10:00","O H",61846,58.54,-0.77,0.00
"08/17/2022 00:10:00","PJM",61847,62.58,3.26,0.00
"08/17/2022 00:10:00","WEST",61752,59.97,0.65,0.00
"08/17/2022 00:15:00","CAPITL",61757,64.70,5.18,0.00
"08/17/2022 00:15:00","CENTRL",61754,60.72,1.19,0.00
"08/17/2022 00:15:00","DUNWOD",61760,66.13,6.61,0.00
"08/17/2022 00:15:00","GENESE",61753,60.18,0.66,0.00
"08/17/2022 00:15:00","H Q",61844,57.74,-1.78,0.00
"08/17/2022 00:15:00","HUD VL",61758,65.30,5.77,0.00
