"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)"
"08/31/2022 00:05:00","CAPITL",61757,69.14,5.01,0.00
"08/31/2022 00:05:00","CENTRL",61754,64.78,0.64,0.00
"08/31/2022 00:05:00","DUNWOD",61760,71.00,6.87,0.00
"08/31/2022 00:05:00","GENESE",61753,63.62,-0.52,0.00
"08/31/2022 00:05:00","H Q",61844,59.75,-1.92,2.46
"08/31/2022 00:05:00","HUD VL",61758,69.91,5.77,0.00
"08/31/2022 00:05:00","LONGIL",61762,72.67,8.53,-0.01
"08/31/2022 00:05:00","MHK VL",61756,66.00,1.86,0.00
"08/31/2022 00:05:00","MILLWD",61759,70.68,6.54,0.00
"08/31/2022 00:05:00","N.Y.C.",61761,71.70,7.56,0.00
"08/31/2022 00:05:00","NORTH",61755,62.08,-2.05,0.00
"08/31/2022 00:05:00","NPX",61845,66.16,4.49,2.46
"08/31/2022 00:05:00","O H",61846,60.79,-2.76,0.59
"08/31/2022 00:05:00","PJM",61847,62.24,2.37,4.26
"08/31/2022 00:05:00","WEST",61752,62.66,-1.47,0.00
"08/31/2022 00:10:00","CAPITL",61757,72.38,5.30,0.00
"08/31/2022 00:10:00","CENTRL",61754,67.68,0.60,0.00
"08/31/2022 00:10:00","DUNWOD",61760,74.53,7.45,0.00
"08/31/2022 00:10:00","GENESE",61753,66.41,-0.67,0.00
"08/31/2022 00:10:00","H Q",61844,62.61,-2.01,2.46
"08/31/2022 00:10:00","HUD VL",61758,73.38,6.30,0.00
"08/31/2022 00:10:00","LONGIL",61762,76.35,9.26,-0.01
"08/31/2022 00:10:00","MHK VL",61756,69.03,1.95,0.00
"08/31/2022 00:10:00","MILLWD",61759,74.19,7.11,0.00
"08/31/2022 00:10:00","N.Y.C.",61761,75.33,8.25,0.00
"08/31/2022 00:10:00","NORTH",61755,64.87,-2.21,0.00
"08/31/2022 00:10:00","NPX",61845,69.45,4.83,2.46
"08/31/2022 00:10:00","O H",61846,63.48,-3.02,0.59
"08/31/2022 00:10:00","PJM",61847,65.43,2.61,4.26
"08/31/2022 00:10:00","WEST",61752,65.41,-1.67,0.00
"08/31/2022 00:15:00","CAPITL",61757,73.03,5.35,0.00
"08/31/2022 00:15:00","CENTRL",61754,68.16,0.48,0.00
"08/31/2022 00:15:00","DUNWOD",61760,75.00,7.31,0.00
"08/31/2022 00:15:00","GENESE",61753,66.81,-0.88,0.00
"08/31/2022 00:15:00","H Q",61844,63.26,-1.97,2.46
"08/31/2022 00:15:00","HUD VL",61758,73.85,6.16,0.00
"08/31/2022 00:15:00","LONGIL",61762,153.70,9.13,-76.88
"08/31/2022 00:15:00","MHK VL",61756,69.58,1.89,0.00
"08/31/2022 00:15:00","MILLWD",61759,74.66,6.97,0.00
"08/31/2022 00:15:00","N.Y.C.",61761,75.81,8.12,0.00
"08/31/2022 00:15:00","NORTH",61755,65.52,-2.17,0.00
"08/31/2022 00:15:00","NPX",61845,70.10,4.88,2.46
"08/31/2022 00:15:00","O H",61846,63.72,-3.38,0.59
