"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)"
"08/10/2022 00:05:00","CAPITL",61757,126.67,9.06,0.00
"08/10/2022 00:05:00","CENTRL",61754,119.14,1.52,0.00
"08/10/2022 00:05:00","DUNWOD",61760,131.01,13.40,0.00
"08/10/2022 00:05:00","GENESE",61753,118.08,0.47,0.00
"08/10/2022 00:05:00","H Q",61844,114.20,-3.41,0.00
"08/10/2022 00:05:00","HUD VL",61758,128.90,11.29,0.00
"08/10/2022 00:05:00","LONGIL",61762,132.07,14.46,0.00
"08/10/2022 00:05:00","MHK VL",61756,122.32,4.71,0.00
"08/10/2022 00:05:00","MILLWD",61759,130.32,12.71,0.00
"08/10/2022 00:05:00","N.Y.C.",61761,162.54,14.82,-30.11
"08/10/2022 00:05:00","NORTH",61755,114.32,-3.29,0.00
"08/10/2022 00:05:00","NPX",61845,124.85,8.35,1.11
"08/10/2022 00:05:00","O H",61846,114.32,-3.29,0.00
"08/10/2022 00:05:00","PJM",61847,123.49,5.88,0.00
"08/10/2022 00:05:00","WEST",61752,117.14,-0.47,0.00
"08/10/2022 00:10:00","CAPITL",61757,113.52,7.72,0.00
"08/10/2022 00:10:00","CENTRL",61754,107.92,2.12,0.00
"08/10/2022 00:10:00","DUNWOD",61760,117.65,11.85,0.00
"08/10/2022 00:10:00","GENESE",61753,106.75,0.95,0.00
"08/10/2022 00:10:00","H Q",61844,102.63,-3.17,0.00
"08/10/2022 00:10:00","HUD VL",61758,115.75,9.94,0.00
"08/10/2022 00:10:00","LONGIL",61762,118.60,12.80,0.00
"08/10/2022 00:10:00","MHK VL",61756,110.14,4.34,0.00
"08/10/2022 00:10:00","MILLWD",61759,117.01,11.21,0.00
"08/10/2022 00:10:00","N.Y.C.",61761,119.03,13.22,0.00
"08/10/2022 00:10:00","NORTH",61755,102.73,-3.07,0.00
"08/10/2022 00:10:00","NPX",61845,111.89,7.20,1.11
"08/10/2022 00:10:00","O H",61846,103.58,-2.23,0.00
"08/10/2022 00:10:00","PJM",61847,111.73,5.92,0.00
"08/10/2022 00:10:00","WEST",61752,106.55,0.75,0.00
"08/10/2022 00:15:00","CAPITL",61757,105.60,7.28,0.00
"08/10/2022 00:15:00","CENTRL",61754,99.89,1.57,0.00
"08/10/2022 00:15:00","DUNWOD",61760,109.33,11.01,0.00
"08/10/2022 00:15:00","GENESE",61753,99.10,0.78,0.00
"08/10/2022 00:15:00","H Q",61844,95.47,-2.85,0.00
"08/10/2022 00:15:00","HUD VL",61758,107.56,9.24,0.00
"08/10/2022 00:15:00","LONGIL",61762,110.31,11.99,0.00
"08/10/2022 00:15:00","MHK VL",61756,102.26,3.94,0.00
"08/10/2022 00:15:00","MILLWD",61759,108.74,10.42,0.00
"08/10/2022 00:15:00","N.Y.C.",61761,111.84,12.09,-1.43
"08/10/2022 00:15:00","NORTH",61755,95.47,-2.85,0.00
"08/10/2022 00:15:00","NPX",61845,104.09,6.88,1.11
"08/10/2022 00:15:00","O H",61846,96.16,-2.16,0.00
"08/10/2022 00:15:00","PJM",61847,103.43,5.11,0.00
"08/10/2022 00:15:00","WEST",61752,98.72,0.39,0.00
"08/10/2022 00:20:00","CAPITL",61757,115.24,8.14,0.00
"08/10/2022 00:20:00","CENTRL",61754,108.60,1.50,0.00
"08/10/2022 00:20:00","DUNWOD",61760,118.99,11.89,0.00
"08/10/2022 00:20:00","GENESE",61753,107.64,0.54,0.00
"08/10/2022 00:20:00","H Q",61844,103.99,-3.11,0.00
"08/10/2022 00:20:00","HUD VL",61758,117.06,9.96,0.00
"08/10/2022 00:20:00","LONGIL",61762,120.16,13.06,0.00
"08/10/2022 00:20:00","MHK VL",61756,111.27,4.17,0.00
"08/10/2022 00:20:00","MILLWD",61759,118.34,11.24,0.00
"08/10/2022 00:20:00","N.Y.C.",61761,120.27,13.17,0.00
"08/10/2022 00:20:00","NORTH",61755,103.99,-3.11,0.00
"08/10/2022 00:20:00","NPX",61845,114.82,7.72,0.00
"08/10/2022 00:20:00","O H",61846,104.21,-2.89,0.00
"08/10/2022 00:20:00","PJM",61847,112.35,5.25,0.00
"08/10/2022 00:20:00","WEST",61752,106.89,-0.21,0.00
"08/10/2022 00:25:00","CAPITL",61757,114.26,8.17,0.00
"08/10/2022 00:25:00","CENTRL",61754,107.57,1.48,0.00
"08/10/2022 00:25:00","DUNWOD",61760,117.86,11.77,0.00
"08/10/2022 00:25:00","GENESE",61753,106.62,0.53,0.00
"08/10/2022 00:25:00","H Q",61844,103.01,-3.08,0.00
