"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)"
"08/11/2022 00:05:00","CAPITL",61757,63.79,4.56,0.00
"08/11/2022 00:05:00","CENTRL",61754,60.30,1.07,0.00
"08/11/2022 00:05:00","DUNWOD",61760,65.81,6.57,0.00
"08/11/2022 00:05:00","GENESE",61753,59.70,0.47,0.00
"08/11/2022 00:05:00","H Q",61844,57.40,-1.84,0.00
"08/11/2022 00:05:00","HUD VL",61758,64.74,5.51,0.00
"08/11/2022 00:05:00","LONGIL",61762,327.41,8.35,-259.83
"08/11/2022 00:05:00","MHK VL",61756,61.31,2.07,0.00
"08/11/2022 00:05:00","MILLWD",61759,65.39,6.16,0.00
"08/11/2022 00:05:00","N.Y.C.",61761,66.52,7.28,0.00
"08/11/2022 00:05:00","NORTH",61755,57.28,-1.95,0.00
"08/11/2022 00:05:00","NPX",61845,63.32,4.08,0.00
"08/11/2022 00:05:00","O H",61846,58.05,-1.18,0.00
"08/11/2022 00:05:00","PJM",61847,62.43,3.20,0.00
"08/11/2022 00:05:00","WEST",61752,59.53,0.30,0.00
"08/11/2022 00:10:00","CAPITL",61757,62.76,4.38,0.00
"08/11/2022 00:10:00","CENTRL",61754,59.72,1.34,0.00
"08/11/2022 00:10:00","DUNWOD",61760,64.68,6.31,0.00
"08/11/2022 00:10:00","GENESE",61753,59.19,0.82,0.00
"08/11/2022 00:10:00","H Q",61844,56.57,-1.81,0.00
"08/11/2022 00:10:00","HUD VL",61758,63.63,5.26,0.00
"08/11/2022 00:10:00","LONGIL",61762,150.38,8.00,-84.00
"08/11/2022 00:10:00","MHK VL",61756,60.42,2.04,0.00
"08/11/2022 00:10:00","MILLWD",61759,64.27,5.89,0.00
"08/11/2022 00:10:00","N.Y.C.",61761,65.32,6.94,0.00
"08/11/2022 00:10:00","NORTH",61755,56.39,-1.98,0.00
"08/11/2022 00:10:00","NPX",61845,62.23,3.85,0.00
"08/11/2022 00:10:00","O H",61846,57.68,-0.70,0.00
"08/11/2022 00:10:00","PJM",61847,61.70,3.33,0.00
"08/11/2022 00:10:00","WEST",61752,59.25,0.88,0.00
"08/11/2022 00:15:00","CAPITL",61757,66.62,4.76,0.00
"08/11/2022 00:15:00","CENTRL",61754,63.03,1.17,0.00
"08/11/2022 00:15:00","DUNWOD",61760,68.54,6.68,0.00
"08/11/2022 00:15:00","GENESE",61753,62.35,0.49,0.00
"08/11/2022 00:15:00","H Q",61844,60.00,-1.85,0.00
"08/11/2022 00:15:00","HUD VL",61758,67.48,5.63,0.00
"08/11/2022 00:15:00","LONGIL",61762,87.13,8.54,-16.74
"08/11/2022 00:15:00","MHK VL",61756,63.96,2.10,0.00
"08/11/2022 00:15:00","MILLWD",61759,68.17,6.31,0.00
"08/11/2022 00:15:00","N.Y.C.",61761,69.21,7.36,0.00
"08/11/2022 00:15:00","NORTH",61755,59.81,-2.04,0.00
"08/11/2022 00:15:00","NPX",61845,66.00,4.14,0.00
"08/11/2022 00:15:00","O H",61846,60.49,-1.36,0.00
"08/11/2022 00:15:00","PJM",61847,65.13,3.28,0.00
"08/11/2022 00:15:00","WEST",61752,62.10,0.25,0.00
"08/11/2022 00:20:00","CAPITL",61757,66.27,4.74,0.00
"08/11/2022 00:20:00","CENTRL",61754,62.70,1.17,0.00
"08/11/2022 00:20:00","DUNWOD",61760,68.12,6.59,0.00
"08/11/2022 00:20:00","GENESE",61753,62.21,0.68,0.00
"08/11/2022 00:20:00","H Q",61844,59.69,-1.84,0.00
"08/11/2022 00:20:00","HUD VL",61758,67.08,5.54,0.00
"08/11/2022 00:20:00","LONGIL",61762,126.33,8.43,-56.36
"08/11/2022 00:20:00","MHK VL",61756,63.63,2.09,0.00
"08/11/2022 00:20:00","MILLWD",61759,67.75,6.21,0.00
"08/11/2022 00:20:00","N.Y.C.",61761,68.86,7.32,0.00
"08/11/2022 00:20:00","NORTH",61755,59.51,-2.03,0.00
"08/11/2022 00:20:00","NPX",61845,65.66,4.12,0.00
"08/11/2022 00:20:00","O H",61846,60.55,-0.99,0.00
"08/11/2022 00:20:00","PJM",61847,64.80,3.26,0.00
"08/11/2022 00:20:00","WEST",61752,62.09,0.55,0.00
"08/11/2022 00:25:00","CAPITL",61757,62.76,4.43,0.00
"08/11/2022 00:25:00","CENTRL",61754,59.43,1.11,0.00
"08/11/2022 00:25:00","DUNWOD",61760,64.63,6.30,0.00
"08/11/2022 00:25:00","GENESE",61753,59.03,0.70,0.00
"08/11/2022 00:25:00","H Q",61844,56.58,-1.75,0.00
"08/11/2022 00:25:00","HUD VL",61758,63.58,5.25,0.00
"08/11/2022 00:25:00","LONGIL",61762,126.23,7.99,-59.91
"08/11/2022 00:25:00","MHK VL",61756,60.31,1.98,0.00
"08/11/2022 00:25:00","MILLWD",61759,64.21,5.89,0.00
"08/11/2022 00:25:00","N.Y.C.",61761,65.26,6.94,0.00
"08/11/2022 00:25:00","NORTH",61755,56.40,-1.92,0.00
"08/11/2022 00:25:00","NPX",61845,62.23,3.91,0.00
"08/11/2022 00:25:00","O H",61846,57.51,-0.82,0.00
"08/11/2022 00:25:00","PJM",61847,61.47,3.15,0.00
"08/11/2022 00:25:00","WEST",61752,58.97,0.64,0.00
"08/11/2022 00:30:00","CAPITL",61757,66.14,4.79,0.00
"08/11/2022 00:30:00","CENTRL",61754,62.39,1.04,0.00
"08/11/2022 00:30:00","DUNWOD",61760,67.98,6.63,0.00
"08/11/2022 00:30:00","GENESE",61753,62.03,0.68,0.00
"08/11/2022 00:30:00","H Q",61844,59.51,-1.84,0.00
"08/11/2022 00:30:00","HUD VL",61758,66.93,5.58,0.00
"08/11/2022 00:30:00","LONGIL",61762,126.20,8.41,-56.44
"08/11/2022 00:30:00","MHK VL",61756,63.44,2.09,0.00
"08/11/2022 00:30:00","MILLWD",61759,67.54,6.19,0.00
"08/11/2022 00:30:00","N.Y.C.",61761,68.65,7.30,0.00
"08/11/2022 00:30:00","NORTH",61755,59.26,-2.09,0.00
"08/11/2022 00:30:00","NPX",61845,65.58,4.23,0.00
"08/11/2022 00:30:00","O H",61846,60.43,-0.92,0.00
"08/11/2022 00:30:00","PJM",61847,64.60,3.25,0.00
"08/11/2022 00:30:00","WEST",61752,61.96,0.61,0.00
"08/11/2022 00:35:00","CAPITL",61757,66.40,4.86,0.00
"08/11/2022 00:35:00","CENTRL",61754,62.58,1.05,0.00
"08/11/2022 00:35:00","DUNWOD",61760,68.12,6.59,0.00
"08/11/2022 00:35:00","GENESE",61753,62.15,0.62,0.00
"08/11/2022 00:35:00","H Q",61844,59.69,-1.84,0.00
"08/11/2022 00:35:00","HUD VL",61758,67.08,5.54,0.00
"08/11/2022 00:35:00","LONGIL",61762,126.13,8.37,-56.23
"08/11/2022 00:35:00","MHK VL",61756,63.63,2.09,0.00
"08/11/2022 00:35:00","MILLWD",61759,67.75,6.21,0.00
"08/11/2022 00:35:00","N.Y.C.",61761,68.73,7.20,0.00
"08/11/2022 00:35:00","NORTH",61755,59.51,-2.03,0.00
"08/11/2022 00:35:00","NPX",61845,65.78,4.24,0.00
"08/11/2022 00:35:00","O H",61846,60.49,-1.05,0.00
"08/11/2022 00:35:00","PJM",61847,64.67,3.14,0.00
"08/11/2022 00:35:00","WEST",61752,62.03,0.49,0.00
"08/11/2022 00:40:00","CAPITL",61757,62.99,4.67,0.00
"08/11/2022 00:40:00","CENTRL",61754,59.25,0.93,0.00
"08/11/2022 00:40:00","DUNWOD",61760,64.63,6.30,0.00
"08/11/2022 00:40:00","GENESE",61753,58.79,0.46,0.00
"08/11/2022 00:40:00","H Q",61844,56.58,-1.75,0.00
"08/11/2022 00:40:00","HUD VL",61758,63.63,5.31,0.00
"08/11/2022 00:40:00","LONGIL",61762,85.12,8.05,-18.74
"08/11/2022 00:40:00","MHK VL",61756,60.25,1.92,0.00
"08/11/2022 00:40:00","MILLWD",61759,64.28,5.95,0.00
"08/11/2022 00:40:00","N.Y.C.",61761,65.26,6.94,0.00
"08/11/2022 00:40:00","NORTH",61755,56.34,-1.98,0.00
"08/11/2022 00:40:00","NPX",61845,62.47,4.14,0.00
"08/11/2022 00:40:00","O H",61846,57.16,-1.17,0.00
"08/11/2022 00:40:00","PJM",61847,61.30,2.97,0.00
"08/11/2022 00:40:00","WEST",61752,58.62,0.29,0.00
"08/11/2022 00:45:00","CAPITL",61757,62.99,4.67,0.00
"08/11/2022 00:45:00","CENTRL",61754,59.25,0.93,0.00
"08/11/2022 00:45:00","DUNWOD",61760,64.63,6.30,0.00
"08/11/2022 00:45:00","GENESE",61753,58.85,0.52,0.00
"08/11/2022 00:45:00","H Q",61844,56.58,-1.75,0.00
"08/11/2022 00:45:00","HUD VL",61758,63.63,5.31,0.00
"08/11/2022 00:45:00","LONGIL",61762,128.60,7.99,-62.28
"08/11/2022 00:45:00","MHK VL",61756,60.25,1.92,0.00
"08/11/2022 00:45:00","MILLWD",61759,64.28,5.95,0.00
"08/11/2022 00:45:00","N.Y.C.",61761,65.26,6.94,0.00
"08/11/2022 00:45:00","NORTH",61755,56.34,-1.98,0.00
"08/11/2022 00:45:00","NPX",61845,62.47,4.14,0.00
"08/11/2022 00:45:00","O H",61846,57.33,-0.99,0.00
"08/11/2022 00:45:00","PJM",61847,61.36,3.03,0.00
"08/11/2022 00:45:00","WEST",61752,58.74,0.41,0.00
"08/11/2022 00:50:00","CAPITL",61757,65.87,4.77,0.00
"08/11/2022 00:50:00","CENTRL",61754,62.32,1.22,0.00
"08/11/2022 00:50:00","DUNWOD",61760,67.64,6.54,0.00
"08/11/2022 00:50:00","GENESE",61753,61.89,0.79,0.00
"08/11/2022 00:50:00","H Q",61844,59.20,-1.89,0.00
"08/11/2022 00:50:00","HUD VL",61758,66.60,5.50,0.00
"08/11/2022 00:50:00","LONGIL",61762,126.25,8.37,-56.79
"08/11/2022 00:50:00","MHK VL",61756,63.11,2.01,0.00
"08/11/2022 00:50:00","MILLWD",61759,67.27,6.17,0.00
"08/11/2022 00:50:00","N.Y.C.",61761,68.30,7.21,0.00
"08/11/2022 00:50:00","NORTH",61755,58.96,-2.14,0.00
"08/11/2022 00:50:00","NPX",61845,65.37,4.28,0.00
"08/11/2022 00:50:00","O H",61846,60.49,-0.61,0.00
"08/11/2022 00:50:00","PJM",61847,64.52,3.42,0.00
"08/11/2022 00:50:00","WEST",61752,62.07,0.97,0.00
"08/11/2022 00:55:00","CAPITL",61757,62.88,4.60,0.00
"08/11/2022 00:55:00","CENTRL",61754,59.38,1.10,0.00
"08/11/2022 00:55:00","DUNWOD",61760,64.63,6.35,0.00
"08/11/2022 00:55:00","GENESE",61753,58.92,0.64,0.00
"08/11/2022 00:55:00","H Q",61844,56.41,-1.87,0.00
"08/11/2022 00:55:00","HUD VL",61758,63.58,5.30,0.00
"08/11/2022 00:55:00","LONGIL",61762,126.22,8.04,-59.90
"08/11/2022 00:55:00","MHK VL",61756,60.19,1.92,0.00
"08/11/2022 00:55:00","MILLWD",61759,64.22,5.95,0.00
"08/11/2022 00:55:00","N.Y.C.",61761,65.20,6.93,0.00
"08/11/2022 00:55:00","NORTH",61755,56.18,-2.10,0.00
"08/11/2022 00:55:00","NPX",61845,62.41,4.14,0.00
"08/11/2022 00:55:00","O H",61846,57.46,-0.82,0.00
"08/11/2022 00:55:00","PJM",61847,61.48,3.20,0.00
"08/11/2022 00:55:00","WEST",61752,58.97,0.70,0.00
"08/11/2022 01:00:00","CAPITL",61757,76.95,5.70,0.00
"08/11/2022 01:00:00","CENTRL",61754,72.38,1.14,0.00
"08/11/2022 01:00:00","DUNWOD",61760,79.01,7.77,0.00
"08/11/2022 01:00:00","GENESE",61753,71.61,0.36,0.00
"08/11/2022 01:00:00","H Q",61844,69.04,-2.21,0.00
"08/11/2022 01:00:00","HUD VL",61758,77.80,6.55,0.00
"08/11/2022 01:00:00","LONGIL",61762,128.77,9.84,-47.69
"08/11/2022 01:00:00","MHK VL",61756,73.53,2.28,0.00
"08/11/2022 01:00:00","MILLWD",61759,78.52,7.27,0.00
"08/11/2022 01:00:00","N.Y.C.",61761,79.72,8.47,0.00
"08/11/2022 01:00:00","NORTH",61755,68.69,-2.56,0.00
"08/11/2022 01:00:00","NPX",61845,76.31,5.06,0.00
"08/11/2022 01:00:00","O H",61846,69.47,-1.78,0.00
"08/11/2022 01:00:00","PJM",61847,74.88,3.63,0.00
"08/11/2022 01:00:00","WEST",61752,71.25,0.00,0.00
"08/11/2022 01:05:00","CAPITL",61757,64.53,4.72,0.00
"08/11/2022 01:05:00","CENTRL",61754,60.82,1.02,0.00
"08/11/2022 01:05:00","DUNWOD",61760,66.27,6.46,0.00
"08/11/2022 01:05:00","GENESE",61753,60.40,0.60,0.00
"08/11/2022 01:05:00","H Q",61844,57.95,-1.85,0.00
"08/11/2022 01:05:00","HUD VL",61758,65.25,5.44,0.00
"08/11/2022 01:05:00","LONGIL",61762,126.36,8.26,-58.30
"08/11/2022 01:05:00","MHK VL",61756,61.78,1.97,0.00
"08/11/2022 01:05:00","MILLWD",61759,65.84,6.04,0.00
"08/11/2022 01:05:00","N.Y.C.",61761,66.92,7.11,0.00
"08/11/2022 01:05:00","NORTH",61755,57.71,-2.09,0.00
"08/11/2022 01:05:00","NPX",61845,63.99,4.19,0.00
"08/11/2022 01:05:00","O H",61846,58.97,-0.84,0.00
"08/11/2022 01:05:00","PJM",61847,62.97,3.17,0.00
"08/11/2022 01:05:00","WEST",61752,60.47,0.66,0.00
"08/11/2022 01:10:00","CAPITL",61757,62.76,4.38,0.00
"08/11/2022 01:10:00","CENTRL",61754,59.31,0.93,0.00
"08/11/2022 01:10:00","DUNWOD",61760,64.63,6.25,0.00
"08/11/2022 01:10:00","GENESE",61753,58.84,0.46,0.00
"08/11/2022 01:10:00","H Q",61844,56.63,-1.75,0.00
"08/11/2022 01:10:00","HUD VL",61758,63.63,5.26,0.00
"08/11/2022 01:10:00","LONGIL",61762,126.28,8.00,-59.91
"08/11/2022 01:10:00","MHK VL",61756,60.24,1.87,0.00
"08/11/2022 01:10:00","MILLWD",61759,64.21,5.84,0.00
"08/11/2022 01:10:00","N.Y.C.",61761,65.20,6.83,0.00
"08/11/2022 01:10:00","NORTH",61755,56.33,-2.04,0.00
"08/11/2022 01:10:00","NPX",61845,62.40,4.02,0.00
"08/11/2022 01:10:00","O H",61846,57.33,-1.05,0.00
"08/11/2022 01:10:00","PJM",61847,61.41,3.03,0.00
"08/11/2022 01:10:00","WEST",61752,58.79,0.41,0.00
"08/11/2022 01:15:00","CAPITL",61757,64.41,4.55,0.00
"08/11/2022 01:15:00","CENTRL",61754,60.64,0.78,0.00
"08/11/2022 01:15:00","DUNWOD",61760,66.27,6.41,0.00
"08/11/2022 01:15:00","GENESE",61753,60.17,0.30,0.00
"08/11/2022 01:15:00","H Q",61844,58.13,-1.74,0.00
"08/11/2022 01:15:00","HUD VL",61758,65.25,5.39,0.00
"08/11/2022 01:15:00","LONGIL",61762,126.24,8.20,-58.17
"08/11/2022 01:15:00","MHK VL",61756,61.72,1.86,0.00
"08/11/2022 01:15:00","MILLWD",61759,65.91,6.04,0.00
"08/11/2022 01:15:00","N.Y.C.",61761,66.93,7.06,0.00
