"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)"
"08/07/2022 00:05:00","CAPITL",61757,102.10,8.26,0.00
"08/07/2022 00:05:00","CENTRL",61754,96.56,2.72,0.00
"08/07/2022 00:05:00","DUNWOD",61760,103.42,9.58,0.00
"08/07/2022 00:05:00","GENESE",61753,96.56,2.72,0.00
"08/07/2022 00:05:00","H Q",61844,90.65,-3.19,0.00
"08/07/2022 00:05:00","HUD VL",61758,101.81,7.97,0.00
"08/07/2022 00:05:00","LONGIL",61762,105.58,11.73,-0.02
"08/07/2022 00:05:00","MHK VL",61756,97.78,3.94,0.00
"08/07/2022 00:05:00","MILLWD",61759,102.76,8.92,0.00
"08/07/2022 00:05:00","N.Y.C.",61761,104.16,10.32,0.00
"08/07/2022 00:05:00","NORTH",61755,90.08,-3.76,0.00
"08/07/2022 00:05:00","NPX",61845,99.94,6.10,0.00
"08/07/2022 00:05:00","O H",61846,93.19,-0.65,0.00
"08/07/2022 00:05:00","PJM",61847,98.44,4.60,0.00
"08/07/2022 00:05:00","WEST",61752,95.62,1.78,0.00
"08/07/2022 00:10:00","CAPITL",61757,97.89,7.92,0.00
"08/07/2022 00:10:00","CENTRL",61754,92.22,2.25,0.00
"08/07/2022 00:10:00","DUNWOD",61760,99.51,9.53,0.00
"08/07/2022 00:10:00","GENESE",61753,92.04,2.07,0.00
"08/07/2022 00:10:00","H Q",61844,86.91,-3.06,0.00
"08/07/2022 00:10:00","HUD VL",61758,97.89,7.92,0.00
"08/07/2022 00:10:00","LONGIL",61762,104.62,11.61,-3.04
"08/07/2022 00:10:00","MHK VL",61756,93.66,3.69,0.00
"08/07/2022 00:10:00","MILLWD",61759,98.88,8.91,0.00
"08/07/2022 00:10:00","N.Y.C.",61761,100.32,10.34,0.00
"08/07/2022 00:10:00","NORTH",61755,86.37,-3.60,0.00
"08/07/2022 00:10:00","NPX",61845,96.00,6.03,0.00
"08/07/2022 00:10:00","O H",61846,88.44,-1.53,0.00
"08/07/2022 00:10:00","PJM",61847,94.20,4.23,0.00
"08/07/2022 00:10:00","WEST",61752,90.69,0.72,0.00
"08/07/2022 00:15:00","CAPITL",61757,101.76,8.41,0.00
"08/07/2022 00:15:00","CENTRL",61754,95.41,2.05,0.00
"08/07/2022 00:15:00","DUNWOD",61760,103.35,9.99,0.00
"08/07/2022 00:15:00","GENESE",61753,95.22,1.87,0.00
"08/07/2022 00:15:00","H Q",61844,90.28,-3.08,0.00
"08/07/2022 00:15:00","HUD VL",61758,101.66,8.31,0.00
"08/07/2022 00:15:00","LONGIL",61762,105.31,11.95,0.00
"08/07/2022 00:15:00","MHK VL",61756,97.09,3.74,0.00
"08/07/2022 00:15:00","MILLWD",61759,102.69,9.33,0.00
"08/07/2022 00:15:00","N.Y.C.",61761,104.09,10.73,0.00
"08/07/2022 00:15:00","NORTH",61755,89.71,-3.64,0.00
"08/07/2022 00:15:00","NPX",61845,99.79,6.44,0.00
"08/07/2022 00:15:00","O H",61846,91.39,-1.96,0.00
"08/07/2022 00:15:00","PJM",61847,97.46,4.10,0.00
"08/07/2022 00:15:00","WEST",61752,93.64,0.28,0.00
"08/07/2022 00:20:00","CAPITL",61757,101.85,8.41,0.00
"08/07/2022 00:20:00","CENTRL",61754,95.59,2.15,0.00
"08/07/2022 00:20:00","DUNWOD",61760,103.34,9.90,0.00
"08/07/2022 00:20:00","GENESE",61753,95.40,1.97,0.00
"08/07/2022 00:20:00","H Q",61844,90.26,-3.18,0.00
"08/07/2022 00:20:00","HUD VL",61758,101.75,8.31,0.00
"08/07/2022 00:20:00","LONGIL",61762,105.40,11.96,0.00
"08/07/2022 00:20:00","MHK VL",61756,97.27,3.83,0.00
"08/07/2022 00:20:00","MILLWD",61759,102.78,9.34,0.00
"08/07/2022 00:20:00","N.Y.C.",61761,104.27,10.83,0.00
"08/07/2022 00:20:00","NORTH",61755,89.70,-3.74,0.00
"08/07/2022 00:20:00","NPX",61845,99.98,6.54,0.00
"08/07/2022 00:20:00","O H",61846,91.57,-1.87,0.00
"08/07/2022 00:20:00","PJM",61847,97.65,4.21,0.00
"08/07/2022 00:20:00","WEST",61752,93.81,0.38,0.00
"08/07/2022 00:25:00","CAPITL",61757,100.12,8.27,0.00
"08/07/2022 00:25:00","CENTRL",61754,93.97,2.11,0.00
"08/07/2022 00:25:00","DUNWOD",61760,101.68,9.83,0.00
"08/07/2022 00:25:00","GENESE",61753,93.69,1.84,0.00
"08/07/2022 00:25:00","H Q",61844,88.82,-3.03,0.00
"08/07/2022 00:25:00","HUD VL",61758,100.02,8.17,0.00
"08/07/2022 00:25:00","LONGIL",61762,108.96,12.12,-4.98
"08/07/2022 00:25:00","MHK VL",61756,95.62,3.77,0.00
"08/07/2022 00:25:00","MILLWD",61759,101.04,9.18,0.00
"08/07/2022 00:25:00","N.Y.C.",61761,102.60,10.74,0.00
"08/07/2022 00:25:00","NORTH",61755,88.17,-3.68,0.00
"08/07/2022 00:25:00","NPX",61845,98.28,6.43,0.00
"08/07/2022 00:25:00","O H",61846,89.92,-1.93,0.00
"08/07/2022 00:25:00","PJM",61847,95.99,4.14,0.00
"08/07/2022 00:25:00","WEST",61752,92.13,0.28,0.00
"08/07/2022 00:30:00","CAPITL",61757,97.89,7.92,0.00
"08/07/2022 00:30:00","CENTRL",61754,92.22,2.25,0.00
"08/07/2022 00:30:00","DUNWOD",61760,99.42,9.44,0.00
"08/07/2022 00:30:00","GENESE",61753,92.04,2.07,0.00
"08/07/2022 00:30:00","H Q",61844,87.01,-2.97,0.00
"08/07/2022 00:30:00","HUD VL",61758,97.89,7.92,0.00
"08/07/2022 00:30:00","LONGIL",61762,101.66,11.69,0.00
"08/07/2022 00:30:00","MHK VL",61756,93.66,3.69,0.00
"08/07/2022 00:30:00","MILLWD",61759,98.80,8.82,0.00
"08/07/2022 00:30:00","N.Y.C.",61761,100.32,10.34,0.00
"08/07/2022 00:30:00","NORTH",61755,86.46,-3.51,0.00
"08/07/2022 00:30:00","NPX",61845,96.09,6.12,0.00
"08/07/2022 00:30:00","O H",61846,88.63,-1.35,0.00
"08/07/2022 00:30:00","PJM",61847,94.11,4.14,0.00
"08/07/2022 00:30:00","WEST",61752,90.78,0.81,0.00
"08/07/2022 00:35:00","CAPITL",61757,97.74,7.91,0.00
"08/07/2022 00:35:00","CENTRL",61754,91.80,1.97,0.00
