"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)"
"08/24/2022 00:15:00","H Q",61844,83.11,-2.39,0.00
"08/24/2022 00:15:00","HUD VL",61758,93.46,7.95,0.00
"08/24/2022 00:15:00","LONGIL",61762,96.79,11.29,0.00
"08/24/2022 00:15:00","MHK VL",61756,88.93,3.42,0.00
"08/24/2022 00:15:00","MILLWD",61759,94.14,8.63,0.00
"08/24/2022 00:15:00","N.Y.C.",61761,95.42,9.91,0.00
"08/24/2022 00:15:00","NORTH",61755,82.77,-2.74,0.00
"08/24/2022 00:15:00","NPX",61845,91.49,5.98,0.00
"08/24/2022 00:15:00","O H",61846,84.23,-1.28,0.00
"08/24/2022 00:15:00","PJM",61847,89.95,4.44,0.00
"08/24/2022 00:15:00","WEST",61752,86.19,0.68,0.00
"08/24/2022 00:20:00","CAPITL",61757,83.31,6.17,0.00
"08/24/2022 00:20:00","CENTRL",61754,78.91,1.78,0.00
"08/24/2022 00:20:00","DUNWOD",61760,85.24,8.10,0.00
"08/24/2022 00:20:00","GENESE",61753,78.45,1.31,0.00
"08/24/2022 00:20:00","H Q",61844,74.98,-2.16,0.00
"08/24/2022 00:20:00","HUD VL",61758,84.23,7.09,0.00
"08/24/2022 00:20:00","LONGIL",61762,87.24,10.10,0.00
"08/24/2022 00:20:00","MHK VL",61756,80.14,3.01,0.00
"08/24/2022 00:20:00","MILLWD",61759,84.85,7.71,0.00
"08/24/2022 00:20:00","N.Y.C.",61761,86.01,8.87,0.00
"08/24/2022 00:20:00","NORTH",61755,74.67,-2.47,0.00
"08/24/2022 00:20:00","NPX",61845,82.46,5.32,0.00
"08/24/2022 00:20:00","O H",61846,76.29,-0.85,0.00
"08/24/2022 00:20:00","PJM",61847,81.22,4.09,0.00
"08/24/2022 00:20:00","WEST",61752,78.07,0.93,0.00
"08/24/2022 00:25:00","CAPITL",61757,83.51,6.41,2.05
"08/24/2022 00:25:00","CENTRL",61754,80.81,1.66,0.00
"08/24/2022 00:25:00","DUNWOD",61760,90.00,8.39,-2.47
"08/24/2022 00:25:00","GENESE",61753,80.25,1.11,0.00
"08/24/2022 00:25:00","H Q",61844,76.93,-2.22,0.00
"08/24/2022 00:25:00","HUD VL",61758,88.43,7.36,-1.92
"08/24/2022 00:25:00","LONGIL",61762,91.98,10.37,-2.47
"08/24/2022 00:25:00","MHK VL",61756,82.23,3.08,0.00
"08/24/2022 00:25:00","MILLWD",61759,89.55,7.99,-2.42
"08/24/2022 00:25:00","N.Y.C.",61761,90.79,9.18,-2.47
"08/24/2022 00:25:00","NORTH",61755,76.69,-2.45,0.00
"08/24/2022 00:25:00","NPX",61845,73.71,5.62,11.05
"08/24/2022 00:25:00","O H",61846,77.96,-1.18,0.00
"08/24/2022 00:25:00","PJM",61847,84.59,4.11,-1.34
"08/24/2022 00:25:00","WEST",61752,79.77,0.63,0.00
"08/24/2022 00:30:00","CAPITL",61757,76.31,5.74,1.11
"08/24/2022 00:30:00","CENTRL",61754,73.33,1.65,0.00
"08/24/2022 00:30:00","DUNWOD",61760,80.47,7.45,-1.34
"08/24/2022 00:30:00","GENESE",61753,72.89,1.22,0.00
"08/24/2022 00:30:00","H Q",61844,69.67,-2.01,0.00
"08/24/2022 00:30:00","HUD VL",61758,79.24,6.52,-1.04
"08/24/2022 00:30:00","LONGIL",61762,82.19,9.18,-1.34
"08/24/2022 00:30:00","MHK VL",61756,74.55,2.87,0.00
"08/24/2022 00:30:00","MILLWD",61759,80.09,7.10,-1.31
"08/24/2022 00:30:00","N.Y.C.",61761,81.18,8.17,-1.34
"08/24/2022 00:30:00","NORTH",61755,69.45,-2.22,0.00
"08/24/2022 00:30:00","NPX",61845,70.63,4.94,5.99
"08/24/2022 00:30:00","O H",61846,70.96,-0.72,0.00
"08/24/2022 00:30:00","PJM",61847,76.20,3.80,-0.72
"08/24/2022 00:30:00","WEST",61752,72.61,0.93,0.00
"08/24/2022 00:35:00","CAPITL",61757,78.65,5.83,0.00
"08/24/2022 00:35:00","CENTRL",61754,74.50,1.68,0.00
"08/24/2022 00:35:00","DUNWOD",61760,80.39,7.57,0.00
"08/24/2022 00:35:00","GENESE",61753,74.06,1.24,0.00
"08/24/2022 00:35:00","H Q",61844,70.78,-2.04,0.00
"08/24/2022 00:35:00","HUD VL",61758,79.45,6.63,0.00
"08/24/2022 00:35:00","LONGIL",61762,82.22,9.40,0.00
"08/24/2022 00:35:00","MHK VL",61756,75.74,2.92,0.00
"08/24/2022 00:35:00","MILLWD",61759,80.03,7.21,0.00
"08/24/2022 00:35:00","N.Y.C.",61761,81.12,8.30,0.00
"08/24/2022 00:35:00","NORTH",61755,70.56,-2.26,0.00
"08/24/2022 00:35:00","NPX",61845,77.84,5.02,0.00
"08/24/2022 00:35:00","O H",61846,72.16,-0.66,0.00
"08/24/2022 00:35:00","PJM",61847,76.68,3.86,0.00
"08/24/2022 00:35:00","WEST",61752,73.84,1.02,0.00
"08/24/2022 00:40:00","CAPITL",61757,78.57,5.75,0.00
"08/24/2022 00:40:00","CENTRL",61754,74.64,1.82,0.00
"08/24/2022 00:40:00","DUNWOD",61760,80.32,7.50,0.00
"08/24/2022 00:40:00","GENESE",61753,74.20,1.38,0.00
"08/24/2022 00:40:00","H Q",61844,70.78,-2.04,0.00
"08/24/2022 00:40:00","HUD VL",61758,79.38,6.56,0.00
"08/24/2022 00:40:00","LONGIL",61762,82.07,9.25,0.00
"08/24/2022 00:40:00","MHK VL",61756,75.74,2.92,0.00
"08/24/2022 00:40:00","MILLWD",61759,79.96,7.14,0.00
"08/24/2022 00:40:00","N.Y.C.",61761,81.05,8.23,0.00
"08/24/2022 00:40:00","NORTH",61755,70.56,-2.26,0.00
"08/24/2022 00:40:00","NPX",61845,77.78,4.95,0.00
"08/24/2022 00:40:00","O H",61846,72.39,-0.43,0.00
"08/24/2022 00:40:00","PJM",61847,76.75,3.93,0.00
"08/24/2022 00:40:00","WEST",61752,74.13,1.31,0.00
"08/24/2022 00:45:00","CAPITL",61757,78.79,5.77,0.00
"08/24/2022 00:45:00","CENTRL",61754,74.85,1.83,0.00
"08/24/2022 00:45:00","DUNWOD",61760,80.48,7.45,0.00
"08/24/2022 00:45:00","GENESE",61753,74.41,1.38,0.00
"08/24/2022 00:45:00","H Q",61844,70.98,-2.04,0.00
"08/24/2022 00:45:00","HUD VL",61758,79.52,6.50,0.00
"08/24/2022 00:45:00","LONGIL",61762,82.22,9.20,0.00
"08/24/2022 00:45:00","MHK VL",61756,75.95,2.92,0.00
"08/24/2022 00:45:00","MILLWD",61759,80.10,7.08,0.00
"08/24/2022 00:45:00","N.Y.C.",61761,81.20,8.18,0.00
"08/24/2022 00:45:00","NORTH",61755,70.68,-2.34,0.00
"08/24/2022 00:45:00","NPX",61845,77.99,4.97,0.00
"08/24/2022 00:45:00","O H",61846,72.52,-0.51,0.00
"08/24/2022 00:45:00","PJM",61847,77.04,4.01,0.00
"08/24/2022 00:45:00","WEST",61752,74.26,1.24,0.00
"08/24/2022 00:50:00","CAPITL",61757,82.56,6.18,0.00
"08/24/2022 00:50:00","CENTRL",61754,78.13,1.76,0.00
"08/24/2022 00:50:00","DUNWOD",61760,84.17,7.79,0.00
"08/24/2022 00:50:00","GENESE",61753,77.59,1.22,0.00
"08/24/2022 00:50:00","H Q",61844,74.23,-2.14,0.00
"08/24/2022 00:50:00","HUD VL",61758,83.17,6.79,0.00
"08/24/2022 00:50:00","LONGIL",61762,85.84,9.47,0.00
"08/24/2022 00:50:00","MHK VL",61756,79.35,2.98,0.00
"08/24/2022 00:50:00","MILLWD",61759,83.78,7.41,0.00
"08/24/2022 00:50:00","N.Y.C.",61761,84.85,8.48,0.00
"08/24/2022 00:50:00","NORTH",61755,74.00,-2.37,0.00
"08/24/2022 00:50:00","NPX",61845,81.72,5.34,0.00
"08/24/2022 00:50:00","O H",61846,75.53,-0.84,0.00
"08/24/2022 00:50:00","PJM",61847,80.34,3.97,0.00
"08/24/2022 00:50:00","WEST",61752,77.36,0.99,0.00
"08/24/2022 00:55:00","CAPITL",61757,78.93,5.98,0.00
"08/24/2022 00:55:00","CENTRL",61754,74.48,1.53,0.00
"08/24/2022 00:55:00","DUNWOD",61760,80.47,7.52,0.00
"08/24/2022 00:55:00","GENESE",61753,74.11,1.16,0.00
"08/24/2022 00:55:00","H Q",61844,70.91,-2.04,0.00
"08/24/2022 00:55:00","HUD VL",61758,79.59,6.64,0.00
"08/24/2022 00:55:00","LONGIL",61762,82.00,9.04,0.00
"08/24/2022 00:55:00","MHK VL",61756,75.79,2.84,0.00
"08/24/2022 00:55:00","MILLWD",61759,80.10,7.15,0.00
"08/24/2022 00:55:00","N.Y.C.",61761,81.19,8.24,0.00
"08/24/2022 00:55:00","NORTH",61755,70.69,-2.26,0.00
"08/24/2022 00:55:00","NPX",61845,78.13,5.18,0.00
"08/24/2022 00:55:00","O H",61846,72.15,-0.80,0.00
"08/24/2022 00:55:00","PJM",61847,76.81,3.86,0.00
"08/24/2022 00:55:00","WEST",61752,73.83,0.88,0.00
"08/24/2022 01:00:00","CAPITL",61757,91.76,7.17,2.86
"08/24/2022 01:00:00","CENTRL",61754,89.02,1.58,0.00
"08/24/2022 01:00:00","DUNWOD",61760,99.83,8.92,-3.46
"08/24/2022 01:00:00","GENESE",61753,88.23,0.79,0.00
"08/24/2022 01:00:00","H Q",61844,85.00,-2.45,0.00
"08/24/2022 01:00:00","HUD VL",61758,98.01,7.87,-2.69
"08/24/2022 01:00:00","LONGIL",61762,101.75,10.84,-3.46
"08/24/2022 01:00:00","MHK VL",61756,90.86,3.41,0.00
"08/24/2022 01:00:00","MILLWD",61759,99.41,8.57,-3.39
"08/24/2022 01:00:00","N.Y.C.",61761,100.53,9.62,-3.46
"08/24/2022 01:00:00","NORTH",61755,84.74,-2.71,0.00
"08/24/2022 01:00:00","NPX",61845,78.29,6.30,15.46
"08/24/2022 01:00:00","O H",61846,85.61,-1.84,0.00
"08/24/2022 01:00:00","PJM",61847,93.43,4.11,-1.87
"08/24/2022 01:00:00","WEST",61752,87.45,0.00,0.00
"08/24/2022 01:05:00","CAPITL",61757,82.02,6.08,0.00
"08/24/2022 01:05:00","CENTRL",61754,77.84,1.90,0.00
"08/24/2022 01:05:00","DUNWOD",61760,83.46,7.52,0.00
"08/24/2022 01:05:00","GENESE",61753,77.23,1.29,0.00
"08/24/2022 01:05:00","H Q",61844,73.66,-2.28,0.00
"08/24/2022 01:05:00","HUD VL",61758,82.54,6.60,0.00
"08/24/2022 01:05:00","LONGIL",61762,85.28,9.34,0.00
"08/24/2022 01:05:00","MHK VL",61756,78.98,3.04,0.00
"08/24/2022 01:05:00","MILLWD",61759,83.16,7.22,0.00
"08/24/2022 01:05:00","N.Y.C.",61761,84.07,8.13,0.00
"08/24/2022 01:05:00","NORTH",61755,73.51,-2.43,0.00
"08/24/2022 01:05:00","NPX",61845,81.03,5.09,0.00
"08/24/2022 01:05:00","O H",61846,75.26,-0.68,0.00
"08/24/2022 01:05:00","PJM",61847,79.89,3.95,0.00
"08/24/2022 01:05:00","WEST",61752,77.08,1.14,0.00
"08/24/2022 01:10:00","CAPITL",61757,80.82,6.05,0.00
"08/24/2022 01:10:00","CENTRL",61754,76.26,1.49,0.00
"08/24/2022 01:10:00","DUNWOD",61760,82.31,7.55,0.00
"08/24/2022 01:10:00","GENESE",61753,75.95,1.19,0.00
"08/24/2022 01:10:00","H Q",61844,72.67,-2.09,0.00
"08/24/2022 01:10:00","HUD VL",61758,81.41,6.65,0.00
"08/24/2022 01:10:00","LONGIL",61762,84.03,9.27,0.00
"08/24/2022 01:10:00","MHK VL",61756,77.67,2.91,0.00
"08/24/2022 01:10:00","MILLWD",61759,81.94,7.18,0.00
"08/24/2022 01:10:00","N.Y.C.",61761,82.91,8.15,0.00
"08/24/2022 01:10:00","NORTH",61755,72.52,-2.24,0.00
"08/24/2022 01:10:00","NPX",61845,79.92,5.15,0.00
"08/24/2022 01:10:00","O H",61846,74.01,-0.75,0.00
"08/24/2022 01:10:00","PJM",61847,78.50,3.74,0.00
"08/24/2022 01:10:00","WEST",61752,75.59,0.82,0.00
"08/24/2022 01:15:00","CAPITL",61757,77.88,5.93,1.27
"08/24/2022 01:15:00","CENTRL",61754,74.69,1.46,0.00
"08/24/2022 01:15:00","DUNWOD",61760,82.23,7.47,-1.54
"08/24/2022 01:15:00","GENESE",61753,74.47,1.24,0.00
"08/24/2022 01:15:00","H Q",61844,71.10,-2.13,0.00
"08/24/2022 01:15:00","HUD VL",61758,81.01,6.59,-1.20
"08/24/2022 01:15:00","LONGIL",61762,83.84,9.08,-1.54
"08/24/2022 01:15:00","MHK VL",61756,76.07,2.85,0.00
"08/24/2022 01:15:00","MILLWD",61759,81.83,7.10,-1.51
"08/24/2022 01:15:00","N.Y.C.",61761,82.81,8.05,-1.54
"08/24/2022 01:15:00","NORTH",61755,70.95,-2.27,0.00
"08/24/2022 01:15:00","NPX",61845,71.39,5.05,6.88
"08/24/2022 01:15:00","O H",61846,72.63,-0.59,0.00
"08/24/2022 01:15:00","PJM",61847,77.71,3.66,-0.83
"08/24/2022 01:15:00","WEST",61752,74.10,0.88,0.00
"08/24/2022 01:20:00","CAPITL",61757,76.43,5.81,1.18
"08/24/2022 01:20:00","CENTRL",61754,73.31,1.51,0.00
"08/24/2022 01:20:00","DUNWOD",61760,80.55,7.33,-1.43
"08/24/2022 01:20:00","GENESE",61753,73.02,1.22,0.00
"08/24/2022 01:20:00","H Q",61844,69.71,-2.08,0.00
"08/24/2022 01:20:00","HUD VL",61758,79.37,6.46,-1.11
"08/24/2022 01:20:00","LONGIL",61762,82.13,8.90,-1.43
"08/24/2022 01:20:00","MHK VL",61756,74.59,2.80,0.00
"08/24/2022 01:20:00","MILLWD",61759,80.16,6.96,-1.40
"08/24/2022 01:20:00","N.Y.C.",61761,81.12,7.90,-1.43
"08/24/2022 01:20:00","NORTH",61755,69.57,-2.23,0.00
"08/24/2022 01:20:00","NPX",61845,70.37,4.95,6.38
"08/24/2022 01:20:00","O H",61846,71.22,-0.58,0.00
"08/24/2022 01:20:00","PJM",61847,76.23,3.66,-0.77
"08/24/2022 01:20:00","WEST",61752,72.73,0.93,0.00
"08/24/2022 01:25:00","CAPITL",61757,75.94,5.77,1.14
"08/24/2022 01:25:00","CENTRL",61754,72.74,1.43,0.00
"08/24/2022 01:25:00","DUNWOD",61760,80.18,7.49,-1.38
"08/24/2022 01:25:00","GENESE",61753,72.31,1.00,0.00
"08/24/2022 01:25:00","H Q",61844,69.24,-2.07,0.00
"08/24/2022 01:25:00","HUD VL",61758,78.95,6.56,-1.08
"08/24/2022 01:25:00","LONGIL",61762,81.68,8.99,-1.38
"08/24/2022 01:25:00","MHK VL",61756,74.09,2.78,0.00
"08/24/2022 01:25:00","MILLWD",61759,79.73,7.06,-1.35
"08/24/2022 01:25:00","N.Y.C.",61761,80.89,8.20,-1.38
"08/24/2022 01:25:00","NORTH",61755,69.03,-2.28,0.00
"08/24/2022 01:25:00","NPX",61845,70.20,5.06,6.17
"08/24/2022 01:25:00","O H",61846,70.46,-0.85,0.00
"08/24/2022 01:25:00","PJM",61847,75.69,3.63,-0.75
"08/24/2022 01:25:00","WEST",61752,71.95,0.64,0.00
"08/24/2022 01:30:00","CAPITL",61757,75.95,5.71,1.14
"08/24/2022 01:30:00","CENTRL",61754,73.02,1.64,0.00
"08/24/2022 01:30:00","DUNWOD",61760,80.03,7.28,-1.37
"08/24/2022 01:30:00","GENESE",61753,72.59,1.21,0.00
"08/24/2022 01:30:00","H Q",61844,69.31,-2.07,0.00
"08/24/2022 01:30:00","HUD VL",61758,78.87,6.43,-1.07
"08/24/2022 01:30:00","LONGIL",61762,81.60,8.85,-1.37
"08/24/2022 01:30:00","MHK VL",61756,74.09,2.71,0.00
"08/24/2022 01:30:00","MILLWD",61759,79.64,6.92,-1.34
"08/24/2022 01:30:00","N.Y.C.",61761,80.81,8.06,-1.37
"08/24/2022 01:30:00","NORTH",61755,69.09,-2.29,0.00
"08/24/2022 01:30:00","NPX",61845,70.24,4.99,6.13
"08/24/2022 01:30:00","O H",61846,70.88,-0.50,0.00
"08/24/2022 01:30:00","PJM",61847,75.83,3.71,-0.74
"08/24/2022 01:30:00","WEST",61752,72.38,1.00,0.00
"08/24/2022 01:35:00","CAPITL",61757,76.03,5.72,1.14
"08/24/2022 01:35:00","CENTRL",61754,73.16,1.71,0.00
"08/24/2022 01:35:00","DUNWOD",61760,80.03,7.21,-1.37
"08/24/2022 01:35:00","GENESE",61753,72.80,1.35,0.00
"08/24/2022 01:35:00","H Q",61844,69.37,-2.07,0.00
"08/24/2022 01:35:00","HUD VL",61758,78.87,6.36,-1.07
"08/24/2022 01:35:00","LONGIL",61762,81.61,8.79,-1.37
"08/24/2022 01:35:00","MHK VL",61756,74.16,2.71,0.00
"08/24/2022 01:35:00","MILLWD",61759,79.65,6.86,-1.34
"08/24/2022 01:35:00","N.Y.C.",61761,80.75,7.93,-1.37
"08/24/2022 01:35:00","NORTH",61755,69.16,-2.29,0.00
"08/24/2022 01:35:00","NPX",61845,70.24,4.93,6.13
"08/24/2022 01:35:00","O H",61846,71.16,-0.28,0.00
"08/24/2022 01:35:00","PJM",61847,76.05,3.86,-0.74
"08/24/2022 01:35:00","WEST",61752,72.74,1.29,0.00
"08/24/2022 01:40:00","CAPITL",61757,76.15,5.80,1.30
"08/24/2022 01:40:00","CENTRL",61754,73.23,1.57,0.00
"08/24/2022 01:40:00","DUNWOD",61760,80.54,7.31,-1.57
"08/24/2022 01:40:00","GENESE",61753,72.87,1.22,0.00
"08/24/2022 01:40:00","H Q",61844,69.57,-2.08,0.00
"08/24/2022 01:40:00","HUD VL",61758,79.33,6.45,-1.23
"08/24/2022 01:40:00","LONGIL",61762,81.97,8.74,-1.58
"08/24/2022 01:40:00","MHK VL",61756,74.38,2.72,0.00
"08/24/2022 01:40:00","MILLWD",61759,80.14,6.95,-1.54
"08/24/2022 01:40:00","N.Y.C.",61761,81.11,7.88,-1.58
"08/24/2022 01:40:00","NORTH",61755,69.36,-2.30,0.00
"08/24/2022 01:40:00","NPX",61845,69.70,5.09,7.04
"08/24/2022 01:40:00","O H",61846,71.08,-0.58,0.00
"08/24/2022 01:40:00","PJM",61847,76.23,3.72,-0.85
"08/24/2022 01:40:00","WEST",61752,72.66,1.00,0.00
"08/24/2022 01:45:00","CAPITL",61757,83.88,6.45,2.19
"08/24/2022 01:45:00","CENTRL",61754,81.14,1.51,0.00
"08/24/2022 01:45:00","DUNWOD",61760,90.16,7.88,-2.65
"08/24/2022 01:45:00","GENESE",61753,80.59,0.96,0.00
"08/24/2022 01:45:00","H Q",61844,77.32,-2.31,0.00
"08/24/2022 01:45:00","HUD VL",61758,88.70,7.01,-2.07
"08/24/2022 01:45:00","LONGIL",61762,91.67,9.39,-2.65
"08/24/2022 01:45:00","MHK VL",61756,82.58,2.95,0.00
"08/24/2022 01:45:00","MILLWD",61759,89.79,7.57,-2.60
"08/24/2022 01:45:00","N.Y.C.",61761,90.64,8.36,-2.65
"08/24/2022 01:45:00","NORTH",61755,77.08,-2.55,0.00
"08/24/2022 01:45:00","NPX",61845,73.43,5.65,11.85
"08/24/2022 01:45:00","O H",61846,78.51,-1.11,0.00
"08/24/2022 01:45:00","PJM",61847,84.88,3.82,-1.43
"08/24/2022 01:45:00","WEST",61752,80.19,0.56,0.00
"08/24/2022 01:50:00","CAPITL",61757,78.23,6.03,1.38
"08/24/2022 01:50:00","CENTRL",61754,75.19,1.62,0.00
"08/24/2022 01:50:00","DUNWOD",61760,82.38,7.13,-1.67
"08/24/2022 01:50:00","GENESE",61753,74.75,1.17,0.00
"08/24/2022 01:50:00","H Q",61844,71.37,-2.21,0.00
"08/24/2022 01:50:00","HUD VL",61758,81.20,6.33,-1.30
"08/24/2022 01:50:00","LONGIL",61762,83.70,8.46,-1.67
"08/24/2022 01:50:00","MHK VL",61756,76.37,2.80,0.00
"08/24/2022 01:50:00","MILLWD",61759,81.98,6.76,-1.64
"08/24/2022 01:50:00","N.Y.C.",61761,82.83,7.58,-1.67
"08/24/2022 01:50:00","NORTH",61755,71.15,-2.43,0.00
"08/24/2022 01:50:00","NPX",61845,71.25,5.15,7.47
"08/24/2022 01:50:00","O H",61846,72.98,-0.59,0.00
"08/24/2022 01:50:00","PJM",61847,78.08,3.60,-0.90
"08/24/2022 01:50:00","WEST",61752,74.53,0.95,0.00
"08/24/2022 01:55:00","CAPITL",61757,76.83,5.91,1.19
"08/24/2022 01:55:00","CENTRL",61754,73.77,1.66,0.00
"08/24/2022 01:55:00","DUNWOD",61760,80.54,6.99,-1.44
"08/24/2022 01:55:00","GENESE",61753,73.41,1.30,0.00
"08/24/2022 01:55:00","H Q",61844,69.95,-2.16,0.00
"08/24/2022 01:55:00","HUD VL",61758,79.43,6.20,-1.12
"08/24/2022 01:55:00","LONGIL",61762,81.84,8.29,-1.44
"08/24/2022 01:55:00","MHK VL",61756,74.85,2.74,0.00
"08/24/2022 01:55:00","MILLWD",61759,80.23,6.71,-1.41
"08/24/2022 01:55:00","N.Y.C.",61761,81.12,7.57,-1.44
"08/24/2022 01:55:00","NORTH",61755,69.66,-2.45,0.00
"08/24/2022 01:55:00","NPX",61845,70.64,4.97,6.44
"08/24/2022 01:55:00","O H",61846,71.75,-0.36,0.00
"08/24/2022 01:55:00","PJM",61847,76.56,3.68,-0.78
"08/24/2022 01:55:00","WEST",61752,73.33,1.22,0.00
"08/24/2022 02:00:00","CAPITL",61757,76.73,5.90,1.11
"08/24/2022 02:00:00","CENTRL",61754,73.45,1.51,0.00
"08/24/2022 02:00:00","DUNWOD",61760,80.33,7.05,-1.34
"08/24/2022 02:00:00","GENESE",61753,73.02,1.08,0.00
"08/24/2022 02:00:00","H Q",61844,69.85,-2.09,0.00
"08/24/2022 02:00:00","HUD VL",61758,79.17,6.19,-1.04
"08/24/2022 02:00:00","LONGIL",61762,82.12,8.85,-1.34
"08/24/2022 02:00:00","MHK VL",61756,74.67,2.73,0.00
"08/24/2022 02:00:00","MILLWD",61759,79.94,6.69,-1.31
"08/24/2022 02:00:00","N.Y.C.",61761,80.98,7.70,-1.34
"08/24/2022 02:00:00","NORTH",61755,69.63,-2.30,0.00
"08/24/2022 02:00:00","NPX",61845,70.91,4.96,5.99
"08/24/2022 02:00:00","O H",61846,71.36,-0.58,0.00
"08/24/2022 02:00:00","PJM",61847,76.19,3.52,-0.72
"08/24/2022 02:00:00","WEST",61752,72.87,0.93,0.00
"08/24/2022 02:05:00","CAPITL",61757,78.78,5.90,0.00
"08/24/2022 02:05:00","CENTRL",61754,74.26,1.38,0.00
"08/24/2022 02:05:00","DUNWOD",61760,80.10,7.22,0.00
"08/24/2022 02:05:00","GENESE",61753,73.82,0.94,0.00
"08/24/2022 02:05:00","H Q",61844,70.76,-2.12,0.00
"08/24/2022 02:05:00","HUD VL",61758,79.22,6.34,0.00
"08/24/2022 02:05:00","LONGIL",61762,82.36,9.47,-0.01
"08/24/2022 02:05:00","MHK VL",61756,75.65,2.77,0.00
"08/24/2022 02:05:00","MILLWD",61759,79.73,6.85,0.00
"08/24/2022 02:05:00","N.Y.C.",61761,80.75,7.87,0.00
"08/24/2022 02:05:00","NORTH",61755,70.76,-2.12,0.00
"08/24/2022 02:05:00","NPX",61845,77.98,5.10,0.00
"08/24/2022 02:05:00","O H",61846,72.08,-0.80,0.00
"08/24/2022 02:05:00","PJM",61847,76.30,3.43,0.00
"08/24/2022 02:05:00","WEST",61752,73.53,0.65,0.00
"08/24/2022 02:10:00","CAPITL",61757,76.42,5.94,1.15
"08/24/2022 02:10:00","CENTRL",61754,72.85,1.22,0.00
"08/24/2022 02:10:00","DUNWOD",61760,80.18,7.16,-1.39
"08/24/2022 02:10:00","GENESE",61753,72.56,0.93,0.00
"08/24/2022 02:10:00","H Q",61844,69.55,-2.08,0.00
"08/24/2022 02:10:00","HUD VL",61758,79.02,6.30,-1.08
"08/24/2022 02:10:00","LONGIL",61762,82.27,9.24,-1.39
"08/24/2022 02:10:00","MHK VL",61756,74.28,2.65,0.00
"08/24/2022 02:10:00","MILLWD",61759,79.80,6.81,-1.36
"08/24/2022 02:10:00","N.Y.C.",61761,80.83,7.81,-1.39
"08/24/2022 02:10:00","NORTH",61755,69.48,-2.15,0.00
"08/24/2022 02:10:00","NPX",61845,70.49,5.09,6.22
"08/24/2022 02:10:00","O H",61846,70.84,-0.79,0.00
"08/24/2022 02:10:00","PJM",61847,75.75,3.37,-0.75
"08/24/2022 02:10:00","WEST",61752,72.13,0.50,0.00
"08/24/2022 02:15:00","CAPITL",61757,75.81,5.88,1.02
"08/24/2022 02:15:00","CENTRL",61754,72.43,1.49,0.00
"08/24/2022 02:15:00","DUNWOD",61760,79.33,7.16,-1.23
"08/24/2022 02:15:00","GENESE",61753,72.01,1.07,0.00
"08/24/2022 02:15:00","H Q",61844,68.74,-2.20,0.00
"08/24/2022 02:15:00","HUD VL",61758,78.21,6.31,-0.96
"08/24/2022 02:15:00","LONGIL",61762,81.39,9.22,-1.23
"08/24/2022 02:15:00","MHK VL",61756,73.64,2.70,0.00
